 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 194.0    194.0    14.0    3.0    195.0    0.0    0.0    0.0    45.477    4.736    45.477    45.981    49.695    50.683  
 99.0    107.0    14.0    3.0    95.0    1.0    1.0    0.0    56.083    4.738    56.083    56.587    60.303    61.507  
 272.0    272.0    14.0    3.0    275.0    0.0    1.0    1.0    67.524    4.738    67.524    68.028    71.744    72.83  
 322.0    322.0    14.0    3.0    325.0    0.0    1.0    1.0    78.496    4.741    78.496    78.999    82.718    84.138  
 36.0    29.0    14.0    3.0    35.0    1.0    0.0    1.0    88.569    4.742    88.569    89.073    92.793    93.712  
 124.0    114.0    14.0    3.0    125.0    1.0    1.0    0.0    99.764    4.738    99.764    100.268    103.984    104.903  
 222.0    222.0    14.0    3.0    225.0    0.0    0.0    0.0    109.846    4.747    109.846    110.35    114.075    115.211  
 286.0    286.0    14.0    3.0    285.0    0.0    0.0    0.0    120.286    4.732    120.286    120.79    124.499    125.335  
 353.0    353.0    14.0    3.0    355.0    0.0    1.0    1.0    131.281    4.744    131.281    131.784    135.507    136.526  
 172.0    179.0    14.0    3.0    175.0    1.0    0.0    1.0    142.439    4.745    142.439    142.943    146.665    148.185  
 244.0    244.0    14.0    3.0    245.0    0.0    0.0    0.0    152.676    4.748    152.676    153.18    156.906    157.858  
 72.0    66.0    14.0    3.0    75.0    1.0    1.0    0.0    164.198    4.735    164.198    164.701    168.415    169.467  
 169.0    176.0    14.0    3.0    165.0    1.0    1.0    0.0    175.145    4.745    175.145    175.649    179.372    180.458  
 101.0    107.0    14.0    3.0    105.0    1.0    0.0    1.0    185.563    4.735    185.563    186.067    189.78    190.816  
 331.0    331.0    14.0    3.0    335.0    0.0    0.0    0.0    196.201    4.738    196.201    196.705    200.421    201.773  
 49.0    42.0    14.0    3.0    45.0    1.0    1.0    0.0    207.202    4.745    207.202    207.706    211.429    213.031  
 342.0    342.0    14.0    3.0    345.0    0.0    0.0    0.0    217.669    4.735    217.669    218.172    221.886    223.122  
 148.0    156.0    14.0    3.0    145.0    1.0    1.0    0.0    227.618    4.744    227.618    228.123    231.844    233.13  
 217.0    217.0    14.0    3.0    215.0    0.0    0.0    0.0    238.816    4.737    238.816    239.318    243.035    244.204  
 57.0    63.0    14.0    3.0    55.0    1.0    1.0    0.0    249.416    4.744    249.416    249.92    253.643    254.579  
 183.0    183.0    14.0    3.0    185.0    0.0    0.0    0.0    259.375    4.744    259.375    259.878    263.6    264.502  
 69.0    76.0    14.0    3.0    65.0    1.0    1.0    0.0    269.741    4.735    269.741    270.245    273.957    275.06  
 303.0    303.0    14.0    3.0    305.0    0.0    1.0    1.0    280.798    4.735    280.798    281.302    285.015    286.618  
 203.0    203.0    14.0    3.0    205.0    0.0    0.0    0.0    292.027    4.732    292.027    292.531    296.24    297.409  
 233.0    233.0    14.0    3.0    235.0    0.0    0.0    0.0    303.032    4.735    303.032    303.536    307.248    308.184  
 311.0    311.0    14.0    3.0    315.0    0.0    0.0    0.0    314.119    4.739    314.119    314.623    318.34    319.292  
 86.0    93.0    14.0    3.0    85.0    1.0    1.0    0.0    325.46    4.739    325.46    325.964    329.681    330.85  
 114.0    121.0    14.0    3.0    115.0    1.0    0.0    1.0    336.823    4.734    336.823    337.326    341.039    342.025  
 137.0    142.0    14.0    3.0    135.0    1.0    0.0    1.0    348.2    4.733    348.2    348.704    352.414    353.366  
 28.0    37.0    14.0    3.0    25.0    1.0    1.0    0.0    359.306    4.734    359.306    359.81    363.522    364.608  
 12.0    18.0    14.0    3.0    15.0    1.0    0.0    1.0    369.852    4.745    369.852    370.357    374.079    375.899  
 252.0    252.0    14.0    3.0    255.0    0.0    1.0    1.0    380.9    4.739    380.9    381.403    385.121    385.957  
 296.0    296.0    14.0    3.0    295.0    0.0    0.0    0.0    391.713    4.734    391.713    392.216    395.928    396.965  
 7.0    2.0    14.0    3.0    5.0    1.0    0.0    1.0    403.25    4.74    403.25    403.753    407.471    408.557  
 262.0    262.0    14.0    3.0    265.0    0.0    0.0    0.0    414.772    4.741    414.772    415.276    418.996    419.998  
 157.0    150.0    14.0    3.0    155.0    1.0    0.0    1.0    425.017    4.739    425.017    425.521    429.237    430.055  
 40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621    40.621  
