 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    144.0    55.0    305.0    132.1    27.5    220.0    11.9    2.0    1.0    -1.0    1.0    142.0    2.0    2.0    2.0    144.0    132.1    2.0    55.0    27.5    1.0    305.0    4.0    220.0    3.0    41.706    42.746    43.301    55.454    5.027    60.48    14.249  
 3.0    7.0    5.0    52.0    128.0    206.0    296.0    142.1    233.5    116.0    1.0    1.0    0.0    0.0    49.0    3.0    3.0    3.0    128.0    142.1    2.0    206.0    233.5    3.0    52.0    1.0    296.0    4.0    61.119    62.131    69.487    74.841    5.02    79.861    14.221  
 1.0    7.0    12.0    125.0    26.0    303.0    141.6    50.9    249.0    16.6    2.0    2.0    1.0    0.0    108.0    17.0    17.0    -17.0    125.0    141.6    2.0    26.0    50.9    1.0    303.0    4.0    249.0    3.0    80.499    88.868    81.512    101.222    5.025    106.247    21.222  
 1.0    0.2    11.8    247.0    338.0    29.0    227.6    317.2    131.0    19.4    3.0    1.0    -1.0    1.0    257.0    -10.0    10.0    -10.0    247.0    227.6    3.0    338.0    317.2    4.0    29.0    1.0    131.0    2.0    106.885    107.897    108.453    120.608    5.019    125.627    14.222  
 3.0    0.2    12.0    29.0    333.0    155.0    218.0    314.6    129.1    171.0    1.0    2.0    0.0    1.0    20.0    9.0    9.0    9.0    333.0    314.6    4.0    155.0    129.1    2.0    29.0    1.0    218.0    3.0    126.264    127.832    127.277    140.186    5.022    145.208    14.419  
 1.0    7.0    12.0    335.0    236.0    130.0    315.7    207.2    33.0    19.3    4.0    2.0    -1.0    1.0    333.0    2.0    2.0    2.0    335.0    315.7    4.0    236.0    207.2    3.0    130.0    2.0    33.0    1.0    145.846    154.215    146.858    166.569    5.025    171.594    21.222  
 3.0    0.2    11.8    133.0    317.0    200.0    57.0    329.3    225.9    76.0    2.0    1.0    0.0    1.0    145.0    -12.0    12.0    -12.0    317.0    329.3    4.0    200.0    225.9    3.0    133.0    2.0    57.0    1.0    172.231    173.244    173.8    185.954    5.021    190.975    14.221  
 3.0    0.2    12.0    239.0    305.0    130.0    23.0    321.4    158.9    144.0    3.0    2.0    0.0    1.0    232.0    7.0    7.0    -7.0    305.0    321.4    4.0    130.0    158.9    2.0    239.0    3.0    23.0    1.0    191.612    193.179    192.623    205.532    5.023    210.555    14.418  
 1.0    0.2    12.0    336.0    245.0    139.0    319.7    222.2    58.0    16.3    4.0    2.0    -1.0    1.0    325.0    11.0    11.0    11.0    336.0    319.7    4.0    245.0    222.2    3.0    139.0    2.0    58.0    1.0    211.193    212.761    212.205    225.115    5.021    230.136    14.421  
 1.0    7.0    5.0    65.0    233.0    307.0    54.7    207.2    149.0    10.3    1.0    1.0    -1.0    0.0    53.0    12.0    12.0    12.0    65.0    54.7    1.0    233.0    207.2    3.0    307.0    4.0    149.0    2.0    230.774    231.786    239.143    244.497    5.02    249.517    14.222  
 1.0    0.2    12.0    336.0    47.0    210.0    318.6    25.8    121.0    17.4    4.0    2.0    -1.0    0.0    327.0    9.0    9.0    9.0    336.0    318.6    4.0    47.0    25.8    1.0    210.0    3.0    121.0    2.0    250.155    251.722    251.167    264.076    5.022    269.098    14.42  
 1.0    7.0    12.0    46.0    228.0    300.0    32.1    202.2    158.0    13.9    1.0    2.0    -1.0    0.0    44.0    2.0    2.0    2.0    46.0    32.1    1.0    228.0    202.2    3.0    300.0    4.0    158.0    2.0    269.736    278.105    270.748    290.458    5.025    295.483    21.222  
 1.0    0.2    11.8    334.0    228.0    43.0    318.2    203.9    149.0    15.8    4.0    1.0    -1.0    0.0    318.0    16.0    16.0    16.0    334.0    318.2    4.0    228.0    203.9    3.0    43.0    1.0    149.0    2.0    296.121    297.132    297.687    309.841    5.023    314.864    14.218  
 1.0    0.2    11.8    148.0    65.0    217.0    129.8    38.1    316.0    18.2    2.0    1.0    -1.0    0.0    144.0    4.0    4.0    4.0    148.0    129.8    2.0    65.0    38.1    1.0    217.0    3.0    316.0    4.0    315.502    316.513    317.068    329.223    5.022    334.245    14.219  
 1.0    7.0    5.0    316.0    226.0    122.0    297.0    204.1    30.0    19.0    4.0    1.0    -1.0    1.0    318.0    -2.0    2.0    -2.0    316.0    297.0    4.0    226.0    204.1    3.0    122.0    2.0    30.0    1.0    334.882    335.894    343.25    348.603    5.023    353.626    14.219  
 1.0    7.0    12.0    226.0    117.0    310.0    241.0    139.1    44.0    15.0    3.0    2.0    1.0    0.0    219.0    7.0    7.0    -7.0    226.0    241.0    3.0    117.0    139.1    2.0    310.0    4.0    44.0    1.0    354.263    362.629    355.275    374.983    5.028    380.011    21.219  
 3.0    0.2    12.0    207.0    310.0    134.0    31.0    294.1    113.8    176.0    3.0    2.0    0.0    0.0    205.0    2.0    2.0    2.0    310.0    294.1    4.0    134.0    113.8    2.0    207.0    3.0    31.0    1.0    380.649    382.216    381.66    394.57    5.022    399.592    14.42  
 3.0    0.2    11.8    32.0    238.0    332.0    153.0    220.5    310.8    121.0    1.0    1.0    0.0    1.0    13.0    19.0    19.0    -19.0    238.0    220.5    3.0    332.0    310.8    4.0    32.0    1.0    153.0    2.0    400.23    401.242    401.797    413.951    5.022    418.973    14.22  
 3.0    7.0    12.0    247.0    325.0    52.0    158.0    313.8    27.7    89.0    3.0    2.0    0.0    0.0    253.0    -6.0    6.0    -6.0    325.0    313.8    4.0    52.0    27.7    1.0    247.0    3.0    158.0    2.0    419.611    427.98    420.623    440.335    5.024    445.358    21.222  
 1.0    7.0    12.0    135.0    290.0    54.0    145.1    318.0    228.0    10.1    2.0    2.0    1.0    1.0    120.0    15.0    15.0    -15.0    135.0    145.1    2.0    290.0    318.0    4.0    54.0    1.0    228.0    3.0    445.996    454.365    447.009    466.72    5.024    471.744    21.222  
 3.0    0.2    11.8    337.0    207.0    128.0    26.0    218.6    150.9    49.0    4.0    1.0    0.0    1.0    340.0    -3.0    3.0    3.0    207.0    218.6    3.0    128.0    150.9    2.0    337.0    4.0    26.0    1.0    472.382    473.394    473.95    486.104    5.021    491.125    14.221  
 3.0    7.0    12.0    145.0    247.0    328.0    30.0    231.2    302.9    115.0    2.0    2.0    0.0    0.0    160.0    -15.0    15.0    -15.0    247.0    231.2    3.0    328.0    302.9    4.0    145.0    2.0    30.0    1.0    491.762    500.129    492.773    512.482    5.029    517.511    21.218  
 3.0    7.0    12.0    157.0    328.0    222.0    25.0    339.3    246.1    132.0    2.0    2.0    0.0    1.0    161.0    -4.0    4.0    -4.0    328.0    339.3    4.0    222.0    246.1    3.0    157.0    2.0    25.0    1.0    518.148    526.516    519.16    538.869    5.027    543.896    21.219  
 1.0    7.0    5.0    318.0    241.0    142.0    306.9    215.2    46.0    11.1    4.0    1.0    -1.0    0.0    320.0    -2.0    2.0    -2.0    318.0    306.9    4.0    241.0    215.2    3.0    142.0    2.0    46.0    1.0    544.534    545.547    552.904    558.259    5.018    563.277    14.224  
 3.0    7.0    12.0    300.0    35.0    206.0    158.0    50.6    227.1    142.0    4.0    2.0    0.0    1.0    292.0    8.0    8.0    8.0    35.0    50.6    1.0    206.0    227.1    3.0    300.0    4.0    158.0    2.0    563.915    572.284    564.927    584.637    5.026    589.663    21.221  
 1.0    7.0    12.0    327.0    64.0    114.0    316.8    37.3    210.0    10.2    4.0    2.0    -1.0    0.0    333.0    -6.0    6.0    -6.0    327.0    316.8    4.0    64.0    37.3    1.0    114.0    2.0    210.0    3.0    590.3    598.667    591.311    611.021    5.028    616.049    21.219  
 41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086    41.086  
