 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 234.0    234.0    16.0    3.0    235.0    0.0    0.0    0.0    56.194    4.739    56.194    56.698    60.415    61.787  
 268.0    268.0    16.0    3.0    265.0    0.0    1.0    1.0    66.312    4.745    66.312    66.816    70.539    72.094  
 312.0    312.0    16.0    3.0    315.0    0.0    0.0    0.0    76.807    4.741    76.807    77.312    81.029    82.399  
 299.0    299.0    16.0    3.0    295.0    0.0    1.0    1.0    88.171    4.735    88.171    88.676    92.388    93.724  
 277.0    277.0    16.0    3.0    275.0    0.0    1.0    1.0    99.13    4.735    99.13    99.634    103.346    104.432  
 196.0    196.0    16.0    3.0    195.0    0.0    0.0    0.0    110.587    4.736    110.587    111.09    114.804    116.29  
 24.0    16.0    16.0    3.0    25.0    1.0    1.0    0.0    120.356    4.739    120.356    120.86    124.578    126.431  
 206.0    206.0    16.0    3.0    205.0    0.0    0.0    0.0    130.299    4.738    130.299    130.803    134.518    136.088  
 217.0    217.0    16.0    3.0    215.0    0.0    0.0    0.0    141.199    4.745    141.199    141.703    145.426    146.596  
 281.0    281.0    16.0    3.0    285.0    0.0    0.0    0.0    152.608    4.746    152.608    153.112    156.835    158.505  
 34.0    42.0    16.0    3.0    35.0    1.0    1.0    0.0    163.756    4.738    163.756    164.259    167.976    169.746  
 133.0    128.0    16.0    3.0    135.0    1.0    1.0    0.0    174.998    4.738    174.998    175.502    179.217    180.621  
 351.0    351.0    16.0    3.0    355.0    0.0    0.0    0.0    186.519    4.742    186.519    187.022    190.743    192.346  
 342.0    342.0    16.0    3.0    345.0    0.0    0.0    0.0    196.514    4.737    196.514    197.019    200.733    201.936  
 338.0    338.0    16.0    3.0    335.0    0.0    0.0    0.0    207.634    4.742    207.634    208.138    211.858    212.977  
 156.0    164.0    16.0    3.0    155.0    1.0    1.0    0.0    219.048    4.737    219.048    219.552    223.266    225.219  
 81.0    74.0    16.0    3.0    85.0    1.0    0.0    1.0    229.088    4.736    229.088    229.593    233.307    234.927  
 323.0    323.0    16.0    3.0    325.0    0.0    0.0    0.0    240.728    4.738    240.728    241.233    244.949    246.035  
 179.0    189.0    16.0    3.0    175.0    1.0    999.0    999.0    250.98    4.745    250.98    251.484    255.206    257.724  
 94.0    99.0    16.0    3.0    95.0    1.0    0.0    1.0    262.304    4.745    262.304    262.808    266.531    267.734  
 19.0    9.0    16.0    3.0    15.0    1.0    999.0    999.0    273.262    4.746    273.262    273.766    277.489    280.007  
 166.0    159.0    16.0    3.0    165.0    1.0    1.0    0.0    284.617    4.733    284.617    285.12    288.83    290.2  
 43.0    52.0    16.0    3.0    45.0    1.0    999.0    999.0    294.911    4.746    294.911    295.415    299.138    301.656  
 306.0    306.0    16.0    3.0    305.0    0.0    0.0    0.0    305.416    4.73    305.416    305.92    309.629    311.015  
 122.0    127.0    16.0    3.0    125.0    1.0    0.0    1.0    315.28    4.741    315.28    315.784    319.503    320.639  
 103.0    113.0    16.0    3.0    105.0    1.0    0.0    1.0    325.663    4.732    325.663    326.166    329.877    331.68  
 73.0    63.0    16.0    3.0    75.0    1.0    1.0    0.0    337.078    4.741    337.078    337.583    341.302    342.188  
 51.0    59.0    16.0    3.0    55.0    1.0    1.0    0.0    348.213    4.748    348.213    348.717    352.443    354.547  
 113.0    119.0    16.0    3.0    115.0    1.0    0.0    1.0    358.123    4.745    358.123    358.627    362.35    363.287  
 242.0    242.0    16.0    3.0    245.0    0.0    0.0    0.0    368.233    4.743    368.233    368.736    372.458    373.828  
 146.0    138.0    16.0    3.0    145.0    1.0    1.0    0.0    379.749    4.735    379.749    380.253    383.966    385.97  
 259.0    259.0    16.0    3.0    255.0    0.0    1.0    1.0    389.857    4.734    389.857    390.361    394.073    395.76  
 4.0    9.0    16.0    3.0    5.0    1.0    1.0    0.0    400.544    4.74    400.544    401.047    404.764    406.368  
 189.0    189.0    16.0    3.0    185.0    0.0    1.0    1.0    410.615    4.741    410.615    411.12    414.838    416.725  
 226.0    226.0    16.0    3.0    225.0    0.0    0.0    0.0    422.149    4.732    422.149    422.653    426.364    427.533  
 63.0    70.0    16.0    3.0    65.0    1.0    0.0    1.0    431.924    4.748    431.924    432.428    436.154    437.691  
 51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358    51.358  
