 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    5.0    125.0    222.0    31.0    144.3    249.4    296.0    19.3    2.0    1.0    1.0    1.0    126.0    -1.0    1.0    1.0    125.0    144.3    2.0    222.0    249.4    3.0    31.0    1.0    296.0    4.0    41.773    42.812    50.168    55.521    5.026    60.546    14.249  
 1.0    0.2    12.0    122.0    302.0    219.0    134.6    322.0    54.0    12.6    2.0    2.0    1.0    0.0    122.0    0.0    0.0    0.0    122.0    134.6    2.0    302.0    322.0    4.0    219.0    3.0    54.0    1.0    61.184    62.752    62.197    75.107    5.02    80.127    14.421  
 3.0    7.0    5.0    339.0    121.0    31.0    243.0    131.3    57.7    96.0    4.0    1.0    0.0    0.0    347.0    -8.0    8.0    -8.0    121.0    131.3    2.0    31.0    57.7    1.0    339.0    4.0    243.0    3.0    80.765    81.777    89.133    94.487    5.021    99.508    14.221  
 1.0    0.2    11.8    56.0    318.0    211.0    40.9    296.4    122.0    15.1    1.0    1.0    -1.0    0.0    41.0    15.0    15.0    15.0    56.0    40.9    1.0    318.0    296.4    4.0    211.0    3.0    122.0    2.0    100.145    101.158    101.713    113.867    5.022    118.889    14.22  
 1.0    7.0    12.0    237.0    144.0    302.0    223.3    119.6    60.0    13.7    3.0    2.0    -1.0    1.0    250.0    -13.0    13.0    -13.0    237.0    223.3    3.0    144.0    119.6    2.0    302.0    4.0    60.0    1.0    119.527    127.895    120.539    140.249    5.026    145.275    21.221  
 3.0    0.2    12.0    134.0    316.0    213.0    60.0    333.3    237.3    74.0    2.0    2.0    0.0    0.0    162.0    -28.0    28.0    -28.0    316.0    333.3    4.0    213.0    237.3    3.0    134.0    2.0    60.0    1.0    145.912    147.48    146.924    159.833    5.022    164.855    14.419  
 3.0    0.2    11.8    134.0    206.0    28.0    295.0    225.1    48.2    161.0    2.0    1.0    0.0    1.0    149.0    -15.0    15.0    15.0    206.0    225.1    3.0    28.0    48.2    1.0    134.0    2.0    295.0    4.0    165.492    166.505    167.061    179.215    5.021    184.236    14.221  
 1.0    0.2    11.8    125.0    309.0    53.0    140.9    330.5    240.0    15.9    2.0    1.0    1.0    1.0    134.0    -9.0    9.0    9.0    125.0    140.9    2.0    309.0    330.5    4.0    53.0    1.0    240.0    3.0    184.873    185.886    186.442    198.596    5.021    203.617    14.221  
 1.0    7.0    12.0    123.0    214.0    315.0    138.7    236.3    48.0    15.7    2.0    2.0    1.0    0.0    133.0    -10.0    10.0    10.0    123.0    138.7    2.0    214.0    236.3    3.0    315.0    4.0    48.0    1.0    204.254    212.621    205.265    224.974    5.028    230.002    21.218  
 1.0    7.0    12.0    308.0    135.0    246.0    297.4    112.0    34.0    10.6    4.0    2.0    -1.0    1.0    306.0    2.0    2.0    2.0    308.0    297.4    4.0    135.0    112.0    2.0    246.0    3.0    34.0    1.0    230.64    239.008    231.652    251.363    5.026    256.388    21.221  
 3.0    0.2    12.0    154.0    219.0    31.0    308.0    237.8    59.2    154.0    2.0    2.0    0.0    1.0    177.0    -23.0    23.0    23.0    219.0    237.8    3.0    31.0    59.2    1.0    154.0    2.0    308.0    4.0    257.026    258.593    258.038    270.947    5.022    275.969    14.42  
 3.0    0.2    12.0    305.0    55.0    153.0    201.0    35.1    131.0    104.0    4.0    2.0    0.0    1.0    303.0    2.0    2.0    2.0    55.0    35.1    1.0    153.0    131.0    2.0    305.0    4.0    201.0    3.0    276.607    278.175    277.62    290.529    5.021    295.55    14.421  
 1.0    0.2    12.0    326.0    135.0    31.0    336.2    156.1    246.0    10.2    4.0    2.0    1.0    0.0    329.0    -3.0    3.0    3.0    326.0    336.2    4.0    135.0    156.1    2.0    31.0    1.0    246.0    3.0    296.188    297.755    297.199    310.109    5.022    315.131    14.42  
 3.0    0.2    11.8    110.0    55.0    207.0    298.0    68.9    227.1    172.0    2.0    1.0    0.0    0.0    127.0    -17.0    17.0    17.0    55.0    68.9    1.0    207.0    227.1    3.0    110.0    2.0    298.0    4.0    315.769    316.782    317.339    329.492    5.02    334.511    14.222  
 3.0    0.2    11.8    49.0    238.0    141.0    299.0    225.9    113.6    110.0    1.0    1.0    0.0    0.0    41.0    8.0    8.0    8.0    238.0    225.9    3.0    141.0    113.6    2.0    49.0    1.0    299.0    4.0    335.147    336.159    336.715    348.87    5.022    353.892    14.221  
 1.0    0.2    11.8    138.0    318.0    242.0    123.6    292.0    64.0    14.4    2.0    1.0    -1.0    0.0    139.0    -1.0    1.0    -1.0    138.0    123.6    2.0    318.0    292.0    4.0    242.0    3.0    64.0    1.0    354.53    355.542    356.098    368.251    5.022    373.273    14.22  
 1.0    7.0    12.0    138.0    26.0    249.0    153.2    50.1    301.0    15.2    2.0    2.0    1.0    1.0    138.0    0.0    0.0    0.0    138.0    153.2    2.0    26.0    50.1    1.0    249.0    3.0    301.0    4.0    373.911    382.277    374.922    394.632    5.027    399.659    21.22  
 1.0    0.2    11.8    314.0    142.0    23.0    300.0    112.3    230.0    14.0    4.0    1.0    -1.0    1.0    331.0    -17.0    17.0    -17.0    314.0    300.0    4.0    142.0    112.3    2.0    23.0    1.0    230.0    3.0    400.296    401.309    401.864    414.018    5.022    419.039    14.22  
 1.0    0.2    12.0    140.0    239.0    21.0    124.7    215.6    333.0    15.3    2.0    2.0    -1.0    1.0    146.0    -6.0    6.0    -6.0    140.0    124.7    2.0    239.0    215.6    3.0    21.0    1.0    333.0    4.0    419.677    421.245    420.689    433.599    5.021    438.62    14.42  
 1.0    0.2    11.8    302.0    44.0    228.0    315.5    68.9    144.0    13.5    4.0    1.0    1.0    0.0    311.0    -9.0    9.0    9.0    302.0    315.5    4.0    44.0    68.9    1.0    228.0    3.0    144.0    2.0    439.258    440.269    440.825    452.98    5.02    458.001    14.221  
 1.0    7.0    5.0    127.0    44.0    227.0    146.8    67.3    300.0    19.8    2.0    1.0    1.0    1.0    134.0    -7.0    7.0    7.0    127.0    146.8    2.0    44.0    67.3    1.0    227.0    3.0    300.0    4.0    458.638    459.65    467.007    472.361    5.02    477.382    14.221  
 1.0    7.0    5.0    140.0    224.0    317.0    125.3    202.5    54.0    14.7    2.0    1.0    -1.0    0.0    139.0    1.0    1.0    1.0    140.0    125.3    2.0    224.0    202.5    3.0    317.0    4.0    54.0    1.0    478.02    479.032    486.389    491.743    5.02    496.762    14.222  
 1.0    7.0    5.0    225.0    152.0    21.0    213.1    128.5    335.0    11.9    3.0    1.0    -1.0    1.0    222.0    3.0    3.0    3.0    225.0    213.1    3.0    152.0    128.5    2.0    21.0    1.0    335.0    4.0    497.399    498.411    505.767    511.122    5.021    516.143    14.221  
 3.0    7.0    5.0    151.0    231.0    23.0    315.0    248.6    52.8    164.0    2.0    1.0    0.0    0.0    171.0    -20.0    20.0    20.0    231.0    248.6    3.0    23.0    52.8    1.0    151.0    2.0    315.0    4.0    516.78    517.792    525.148    530.502    5.022    535.524    14.22  
 1.0    0.2    11.8    299.0    113.0    58.0    317.4    135.1    204.0    18.4    4.0    1.0    1.0    0.0    313.0    -14.0    14.0    14.0    299.0    317.4    4.0    113.0    135.1    2.0    58.0    1.0    204.0    3.0    536.162    537.174    537.73    549.884    5.02    554.904    14.221  
 3.0    7.0    12.0    61.0    200.0    118.0    303.0    213.3    138.4    118.0    1.0    2.0    0.0    0.0    55.0    6.0    6.0    6.0    200.0    213.3    3.0    118.0    138.4    2.0    61.0    1.0    303.0    4.0    555.542    563.912    556.555    576.267    5.023    581.29    21.224  
 3.0    7.0    12.0    248.0    303.0    40.0    143.0    318.0    66.0    105.0    3.0    2.0    0.0    0.0    255.0    -7.0    7.0    -7.0    303.0    318.0    4.0    40.0    66.0    1.0    248.0    3.0    143.0    2.0    581.927    590.294    582.939    602.649    5.027    607.676    21.22  
 41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151    41.151  
