 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    221.0    58.0    297.0    203.6    29.4    133.0    17.4    3.0    1.0    -1.0    0.0    228.0    -7.0    7.0    -7.0    221.0    203.6    3.0    58.0    29.4    1.0    297.0    4.0    133.0    2.0    44.207    45.248    45.804    57.957    5.025    62.983    14.25  
 1.0    0.2    12.0    136.0    61.0    205.0    122.3    31.8    306.0    13.7    2.0    2.0    -1.0    1.0    131.0    5.0    5.0    5.0    136.0    122.3    2.0    61.0    31.8    1.0    205.0    3.0    306.0    4.0    63.62    65.188    64.632    77.543    5.02    82.563    14.422  
 3.0    0.2    11.8    334.0    228.0    69.0    142.0    214.9    40.7    168.0    4.0    1.0    0.0    0.0    343.0    -9.0    9.0    9.0    228.0    214.9    3.0    69.0    40.7    1.0    334.0    4.0    142.0    2.0    83.2    84.213    84.768    96.923    5.021    101.944    14.221  
 1.0    0.2    12.0    207.0    35.0    308.0    226.5    56.0    122.0    19.5    3.0    2.0    1.0    0.0    205.0    2.0    2.0    -2.0    207.0    226.5    3.0    35.0    56.0    1.0    308.0    4.0    122.0    2.0    102.582    104.151    103.594    116.504    5.021    121.525    14.421  
 3.0    0.2    12.0    124.0    61.0    231.0    295.0    48.5    204.9    171.0    2.0    2.0    0.0    1.0    123.0    1.0    1.0    -1.0    61.0    48.5    1.0    231.0    204.9    3.0    124.0    2.0    295.0    4.0    122.163    123.731    123.175    136.084    5.021    141.106    14.421  
 1.0    7.0    12.0    307.0    229.0    128.0    292.3    200.0    23.0    14.7    4.0    2.0    -1.0    1.0    315.0    -8.0    8.0    -8.0    307.0    292.3    4.0    229.0    200.0    3.0    128.0    2.0    23.0    1.0    141.743    150.11    142.755    162.464    5.027    167.492    21.22  
 1.0    0.2    11.8    299.0    117.0    37.0    316.5    145.4    210.0    17.5    4.0    1.0    1.0    0.0    307.0    -8.0    8.0    8.0    299.0    316.5    4.0    117.0    145.4    2.0    37.0    1.0    210.0    3.0    168.128    169.141    169.696    181.85    5.022    186.872    14.22  
 1.0    0.2    12.0    303.0    111.0    63.0    316.0    138.9    216.0    13.0    4.0    2.0    1.0    1.0    289.0    14.0    14.0    -14.0    303.0    316.0    4.0    111.0    138.9    2.0    63.0    1.0    216.0    3.0    187.51    189.077    188.521    201.431    5.022    206.453    14.42  
 3.0    0.2    11.8    334.0    123.0    62.0    233.0    110.0    39.1    101.0    4.0    1.0    0.0    1.0    325.0    9.0    9.0    9.0    123.0    110.0    2.0    62.0    39.1    1.0    334.0    4.0    233.0    3.0    207.091    208.102    208.657    220.811    5.022    225.834    14.22  
 3.0    7.0    5.0    239.0    26.0    130.0    309.0    42.8    154.4    70.0    3.0    1.0    0.0    0.0    252.0    -13.0    13.0    13.0    26.0    42.8    1.0    130.0    154.4    2.0    239.0    3.0    309.0    4.0    226.472    227.483    234.84    240.193    5.021    245.215    14.22  
 1.0    7.0    5.0    290.0    130.0    212.0    300.4    155.5    53.0    10.4    4.0    1.0    1.0    1.0    279.0    11.0    11.0    -11.0    290.0    300.4    4.0    130.0    155.5    2.0    212.0    3.0    53.0    1.0    245.852    246.874    254.228    259.583    5.029    264.612    14.23  
 1.0    7.0    12.0    214.0    123.0    309.0    232.9    150.9    39.0    18.9    3.0    2.0    1.0    1.0    226.0    -12.0    12.0    12.0    214.0    232.9    3.0    123.0    150.9    2.0    309.0    4.0    39.0    1.0    265.25    273.617    266.262    285.971    5.027    290.998    21.22  
 1.0    7.0    5.0    129.0    34.0    236.0    143.8    57.5    290.0    14.8    2.0    1.0    1.0    0.0    140.0    -11.0    11.0    11.0    129.0    143.8    2.0    34.0    57.5    1.0    236.0    3.0    290.0    4.0    291.636    292.648    300.003    305.357    5.022    310.378    14.22  
 1.0    7.0    5.0    203.0    35.0    137.0    218.6    58.7    290.0    15.6    3.0    1.0    1.0    1.0    196.0    7.0    7.0    -7.0    203.0    218.6    3.0    35.0    58.7    1.0    137.0    2.0    290.0    4.0    311.016    312.028    319.384    324.737    5.022    329.759    14.22  
 1.0    0.2    12.0    45.0    146.0    235.0    32.5    122.0    298.0    12.5    1.0    2.0    -1.0    1.0    58.0    -13.0    13.0    -13.0    45.0    32.5    1.0    146.0    122.0    2.0    235.0    3.0    298.0    4.0    330.396    331.964    331.407    344.318    5.022    349.34    14.42  
 3.0    7.0    5.0    304.0    238.0    49.0    151.0    223.9    24.8    153.0    4.0    1.0    0.0    1.0    303.0    1.0    1.0    1.0    238.0    223.9    3.0    49.0    24.8    1.0    304.0    4.0    151.0    2.0    349.977    350.99    358.346    363.699    5.022    368.721    14.22  
 1.0    7.0    5.0    143.0    62.0    248.0    125.1    37.6    333.0    17.9    2.0    1.0    -1.0    0.0    157.0    -14.0    14.0    -14.0    143.0    125.1    2.0    62.0    37.6    1.0    248.0    3.0    333.0    4.0    369.357    370.369    377.723    383.076    5.026    388.101    14.217  
 1.0    7.0    12.0    316.0    45.0    110.0    301.2    20.5    224.0    14.8    4.0    2.0    -1.0    1.0    288.0    28.0    28.0    28.0    316.0    301.2    4.0    45.0    20.5    1.0    110.0    2.0    224.0    3.0    388.738    397.104    389.749    409.457    5.03    414.487    21.217  
