 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    12.0    205.0    316.0    23.0    121.0    329.6    45.6    84.0    3.0    2.0    0.0    0.0    217.0    -12.0    12.0    -12.0    316.0    329.6    4.0    23.0    45.6    1.0    205.0    3.0    121.0    2.0    43.19    51.588    44.23    63.941    5.029    68.97    21.251  
 1.0    7.0    5.0    136.0    51.0    231.0    116.8    28.1    290.0    19.2    2.0    1.0    -1.0    1.0    134.0    2.0    2.0    2.0    136.0    116.8    2.0    51.0    28.1    1.0    231.0    3.0    290.0    4.0    69.608    70.621    77.978    83.332    5.018    88.351    14.223  
 3.0    7.0    5.0    240.0    326.0    140.0    43.0    315.4    119.3    163.0    3.0    1.0    0.0    1.0    237.0    3.0    3.0    -3.0    326.0    315.4    4.0    140.0    119.3    2.0    240.0    3.0    43.0    1.0    88.988    90.001    97.357    102.712    5.019    107.731    14.222  
 1.0    7.0    12.0    52.0    335.0    157.0    41.8    311.9    234.0    10.2    1.0    2.0    -1.0    0.0    48.0    4.0    4.0    4.0    52.0    41.8    1.0    335.0    311.9    4.0    157.0    2.0    234.0    3.0    108.369    116.739    109.383    129.091    5.026    134.117    21.221  
 3.0    7.0    5.0    32.0    139.0    235.0    330.0    123.9    205.7    62.0    1.0    1.0    0.0    0.0    18.0    14.0    14.0    14.0    139.0    123.9    2.0    235.0    205.7    3.0    32.0    1.0    330.0    4.0    134.755    135.767    143.123    148.476    5.021    153.498    14.22  
 3.0    7.0    12.0    230.0    133.0    50.0    329.0    118.6    24.3    99.0    3.0    2.0    0.0    1.0    222.0    8.0    8.0    -8.0    133.0    118.6    2.0    50.0    24.3    1.0    230.0    3.0    329.0    4.0    154.136    162.502    155.147    174.856    5.028    179.884    21.219  
 1.0    0.2    11.8    147.0    69.0    200.0    127.6    48.7    302.0    19.4    2.0    1.0    -1.0    0.0    127.0    20.0    20.0    20.0    147.0    127.6    2.0    69.0    48.7    1.0    200.0    3.0    302.0    4.0    180.522    181.534    182.09    194.245    5.02    199.264    14.222  
 1.0    7.0    5.0    214.0    129.0    31.0    233.3    150.8    327.0    19.3    3.0    1.0    1.0    1.0    216.0    -2.0    2.0    2.0    214.0    233.3    3.0    129.0    150.8    2.0    31.0    1.0    327.0    4.0    199.902    200.914    208.271    213.626    5.019    218.645    14.222  
 3.0    0.2    12.0    201.0    57.0    144.0    308.0    42.2    119.7    107.0    3.0    2.0    0.0    1.0    219.0    -18.0    18.0    18.0    57.0    42.2    1.0    144.0    119.7    2.0    201.0    3.0    308.0    4.0    219.284    220.851    220.295    233.205    5.021    238.226    14.421  
 1.0    7.0    5.0    208.0    128.0    52.0    219.0    157.1    319.0    11.0    3.0    1.0    1.0    0.0    205.0    3.0    3.0    -3.0    208.0    219.0    3.0    128.0    157.1    2.0    52.0    1.0    319.0    4.0    238.864    239.876    247.233    252.587    5.02    257.606    14.222  
 1.0    7.0    12.0    57.0    336.0    233.0    43.1    313.0    118.0    13.9    1.0    2.0    -1.0    0.0    47.0    10.0    10.0    10.0    57.0    43.1    1.0    336.0    313.0    4.0    233.0    3.0    118.0    2.0    258.244    266.612    259.255    278.965    5.028    283.992    21.219  
 3.0    0.2    11.8    337.0    230.0    56.0    155.0    219.3    35.5    178.0    4.0    1.0    0.0    0.0    317.0    20.0    20.0    20.0    230.0    219.3    3.0    56.0    35.5    1.0    337.0    4.0    155.0    2.0    284.631    285.644    286.199    298.353    5.02    303.373    14.221  
 3.0    7.0    5.0    203.0    296.0    117.0    62.0    308.9    145.1    141.0    3.0    1.0    0.0    0.0    213.0    -10.0    10.0    -10.0    296.0    308.9    4.0    117.0    145.1    2.0    203.0    3.0    62.0    1.0    304.011    305.023    312.381    317.735    5.019    322.754    14.223  
 1.0    7.0    12.0    127.0    291.0    221.0    141.7    316.9    28.0    14.7    2.0    2.0    1.0    0.0    136.0    -9.0    9.0    9.0    127.0    141.7    2.0    291.0    316.9    4.0    221.0    3.0    28.0    1.0    323.392    331.76    324.404    344.114    5.025    349.14    21.221  
 3.0    0.2    12.0    142.0    324.0    59.0    234.0    310.2    32.2    92.0    2.0    2.0    0.0    0.0    152.0    -10.0    10.0    10.0    324.0    310.2    4.0    59.0    32.2    1.0    142.0    2.0    234.0    3.0    349.777    351.346    350.789    363.7    5.02    368.72    14.421  
 3.0    0.2    12.0    302.0    243.0    152.0    36.0    229.3    124.4    94.0    4.0    2.0    0.0    0.0    304.0    -2.0    2.0    2.0    243.0    229.3    3.0    152.0    124.4    2.0    302.0    4.0    36.0    1.0    369.358    370.924    370.37    383.279    5.023    388.301    14.419  
 1.0    0.2    11.8    315.0    200.0    156.0    325.7    221.4    50.0    10.7    4.0    1.0    1.0    1.0    323.0    -8.0    8.0    8.0    315.0    325.7    4.0    200.0    221.4    3.0    156.0    2.0    50.0    1.0    388.938    389.95    390.505    402.659    5.022    407.682    14.219  
 1.0    0.2    11.8    305.0    203.0    34.0    323.2    226.4    132.0    18.2    4.0    1.0    1.0    1.0    313.0    -8.0    8.0    8.0    305.0    323.2    4.0    203.0    226.4    3.0    34.0    1.0    132.0    2.0    408.319    409.331    409.887    422.041    5.021    427.063    14.22  
 3.0    0.2    11.8    224.0    317.0    63.0    143.0    303.2    35.5    81.0    3.0    1.0    0.0    1.0    219.0    5.0    5.0    5.0    317.0    303.2    4.0    63.0    35.5    1.0    224.0    3.0    143.0    2.0    427.701    428.712    429.267    441.422    5.022    446.443    14.22  
 1.0    7.0    5.0    139.0    230.0    24.0    122.3    209.0    334.0    16.7    2.0    1.0    -1.0    1.0    130.0    9.0    9.0    9.0    139.0    122.3    2.0    230.0    209.0    3.0    24.0    1.0    334.0    4.0    447.081    448.093    455.45    460.803    5.021    465.824    14.221  
 3.0    7.0    5.0    329.0    202.0    113.0    35.0    214.7    137.2    66.0    4.0    1.0    0.0    1.0    339.0    -10.0    10.0    10.0    202.0    214.7    3.0    113.0    137.2    2.0    329.0    4.0    35.0    1.0    466.463    467.475    474.831    480.186    5.019    485.205    14.223  
 3.0    0.2    11.8    126.0    40.0    337.0    201.0    26.0    314.2    75.0    2.0    1.0    0.0    0.0    131.0    -5.0    5.0    5.0    40.0    26.0    1.0    337.0    314.2    4.0    126.0    2.0    201.0    3.0    485.842    486.854    487.41    499.564    5.021    504.585    14.22  
 3.0    0.2    11.8    304.0    54.0    116.0    214.0    67.3    140.8    90.0    4.0    1.0    0.0    0.0    309.0    -5.0    5.0    -5.0    54.0    67.3    1.0    116.0    140.8    2.0    304.0    4.0    214.0    3.0    505.223    506.235    506.791    518.945    5.021    523.966    14.221  
 3.0    7.0    5.0    52.0    324.0    249.0    120.0    307.8    224.5    68.0    1.0    1.0    0.0    0.0    34.0    18.0    18.0    -18.0    324.0    307.8    4.0    249.0    224.5    3.0    52.0    1.0    120.0    2.0    524.603    525.615    532.972    538.327    5.02    543.347    14.222  
 3.0    7.0    5.0    151.0    311.0    57.0    220.0    291.6    37.0    69.0    2.0    1.0    0.0    1.0    144.0    7.0    7.0    -7.0    311.0    291.6    4.0    57.0    37.0    1.0    151.0    2.0    220.0    3.0    543.984    544.996    552.352    557.706    5.021    562.727    14.22  
 3.0    7.0    5.0    212.0    36.0    121.0    307.0    47.1    141.1    95.0    3.0    1.0    0.0    1.0    204.0    8.0    8.0    -8.0    36.0    47.1    1.0    121.0    141.1    2.0    212.0    3.0    307.0    4.0    563.365    564.378    571.734    577.087    5.021    582.108    14.221  
 3.0    7.0    5.0    209.0    143.0    60.0    295.0    124.4    31.5    86.0    3.0    1.0    0.0    1.0    214.0    -5.0    5.0    5.0    143.0    124.4    2.0    60.0    31.5    1.0    209.0    3.0    295.0    4.0    582.746    583.758    591.114    596.468    5.02    601.489    14.222  
