 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    204.0    40.0    295.0    221.9    67.9    157.0    17.9    3.0    2.0    1.0    1.0    219.0    -15.0    15.0    15.0    204.0    221.9    3.0    40.0    67.9    1.0    295.0    4.0    157.0    2.0    43.54    51.94    44.583    64.295    5.025    69.32    21.255  
 3.0    0.2    12.0    201.0    134.0    301.0    30.0    153.6    330.3    171.0    3.0    2.0    0.0    0.0    217.0    -16.0    16.0    -16.0    134.0    153.6    2.0    301.0    330.3    4.0    201.0    3.0    30.0    1.0    69.957    71.526    70.971    83.88    5.021    88.901    14.421  
 1.0    7.0    5.0    200.0    22.0    305.0    217.5    47.5    112.0    17.5    3.0    1.0    1.0    1.0    212.0    -12.0    12.0    12.0    200.0    217.5    3.0    22.0    47.5    1.0    305.0    4.0    112.0    2.0    89.538    90.552    97.908    103.262    5.019    108.282    14.223  
 1.0    7.0    5.0    67.0    313.0    235.0    55.6    291.7    125.0    11.4    1.0    1.0    -1.0    1.0    73.0    -6.0    6.0    -6.0    67.0    55.6    1.0    313.0    291.7    4.0    235.0    3.0    125.0    2.0    108.92    109.934    117.29    122.644    5.02    127.665    14.224  
 3.0    0.2    12.0    64.0    203.0    297.0    148.0    218.3    320.1    84.0    1.0    2.0    0.0    1.0    67.0    -3.0    3.0    3.0    203.0    218.3    3.0    297.0    320.1    4.0    64.0    1.0    148.0    2.0    128.299    129.866    129.311    142.221    5.022    147.243    14.42  
 1.0    0.2    11.8    227.0    143.0    58.0    216.3    117.8    298.0    10.7    3.0    1.0    -1.0    1.0    238.0    -11.0    11.0    -11.0    227.0    216.3    3.0    143.0    117.8    2.0    58.0    1.0    298.0    4.0    147.881    148.894    149.45    161.604    5.02    166.624    14.221  
 3.0    0.2    11.8    33.0    143.0    323.0    238.0    128.0    299.3    155.0    1.0    1.0    0.0    0.0    13.0    20.0    20.0    20.0    143.0    128.0    2.0    323.0    299.3    4.0    33.0    1.0    238.0    3.0    167.262    168.274    168.829    180.984    5.021    186.005    14.221  
 3.0    0.2    12.0    302.0    158.0    246.0    46.0    147.5    218.2    104.0    4.0    2.0    0.0    0.0    310.0    -8.0    8.0    8.0    158.0    147.5    2.0    246.0    218.2    3.0    302.0    4.0    46.0    1.0    186.642    188.21    187.655    200.564    5.022    205.586    14.42  
 3.0    7.0    12.0    233.0    47.0    128.0    314.0    63.1    148.0    81.0    3.0    2.0    0.0    0.0    231.0    2.0    2.0    -2.0    47.0    63.1    1.0    128.0    148.0    2.0    233.0    3.0    314.0    4.0    206.224    214.592    207.236    226.946    5.026    231.972    21.221  
 1.0    7.0    5.0    314.0    55.0    153.0    303.0    31.7    206.0    11.0    4.0    1.0    -1.0    0.0    325.0    -11.0    11.0    -11.0    314.0    303.0    4.0    55.0    31.7    1.0    153.0    2.0    206.0    3.0    232.609    233.621    240.977    246.332    5.021    251.352    14.222  
 3.0    0.2    12.0    144.0    290.0    204.0    38.0    305.4    226.6    106.0    2.0    2.0    0.0    1.0    137.0    7.0    7.0    7.0    290.0    305.4    4.0    204.0    226.6    3.0    144.0    2.0    38.0    1.0    251.99    253.557    253.002    265.912    5.021    270.933    14.421  
 3.0    7.0    5.0    32.0    323.0    129.0    246.0    336.9    153.6    146.0    1.0    1.0    0.0    0.0    30.0    2.0    2.0    2.0    323.0    336.9    4.0    129.0    153.6    2.0    32.0    1.0    246.0    3.0    271.571    272.582    279.938    285.292    5.022    290.314    14.22  
 3.0    0.2    12.0    240.0    34.0    339.0    147.0    23.0    309.6    93.0    3.0    2.0    0.0    1.0    234.0    6.0    6.0    6.0    34.0    23.0    1.0    339.0    309.6    4.0    240.0    3.0    147.0    2.0    290.951    292.519    291.963    304.873    5.022    309.895    14.42  
 3.0    0.2    11.8    314.0    44.0    132.0    202.0    57.6    154.7    112.0    4.0    1.0    0.0    0.0    309.0    5.0    5.0    5.0    44.0    57.6    1.0    132.0    154.7    2.0    314.0    4.0    202.0    3.0    310.532    311.545    312.101    324.255    5.021    329.275    14.221  
 3.0    7.0    5.0    305.0    38.0    124.0    248.0    51.4    150.5    57.0    4.0    1.0    0.0    0.0    305.0    0.0    0.0    0.0    38.0    51.4    1.0    124.0    150.5    2.0    305.0    4.0    248.0    3.0    329.913    330.927    338.284    343.638    5.018    348.656    14.224  
 1.0    0.2    12.0    136.0    305.0    26.0    149.0    327.9    240.0    13.0    2.0    2.0    1.0    0.0    139.0    -3.0    3.0    3.0    136.0    149.0    2.0    305.0    327.9    4.0    26.0    1.0    240.0    3.0    349.294    350.863    350.306    363.218    5.019    368.237    14.423  
 3.0    0.2    12.0    113.0    308.0    241.0    41.0    291.3    212.8    72.0    2.0    2.0    0.0    1.0    118.0    -5.0    5.0    -5.0    308.0    291.3    4.0    241.0    212.8    3.0    113.0    2.0    41.0    1.0    368.874    370.444    369.887    382.797    5.02    387.818    14.421  
 1.0    0.2    12.0    44.0    335.0    159.0    27.4    309.4    243.0    16.6    1.0    2.0    -1.0    0.0    26.0    18.0    18.0    18.0    44.0    27.4    1.0    335.0    309.4    4.0    159.0    2.0    243.0    3.0    388.455    390.023    389.467    402.377    5.021    407.399    14.42  
 3.0    0.2    11.8    218.0    130.0    69.0    296.0    119.1    48.6    78.0    3.0    1.0    0.0    0.0    210.0    8.0    8.0    -8.0    130.0    119.1    2.0    69.0    48.6    1.0    218.0    3.0    296.0    4.0    408.037    409.049    409.604    421.758    5.022    426.78    14.221  
 3.0    0.2    11.8    139.0    47.0    202.0    338.0    62.8    230.0    161.0    2.0    1.0    0.0    0.0    164.0    -25.0    25.0    -25.0    47.0    62.8    1.0    202.0    230.0    3.0    139.0    2.0    338.0    4.0    427.417    428.429    428.985    441.139    5.021    446.16    14.22  
 1.0    0.2    12.0    34.0    246.0    119.0    22.7    218.4    331.0    11.3    1.0    2.0    -1.0    0.0    56.0    -22.0    22.0    -22.0    34.0    22.7    1.0    246.0    218.4    3.0    119.0    2.0    331.0    4.0    446.799    448.367    447.811    460.721    5.02    465.741    14.422  
 1.0    0.2    11.8    115.0    23.0    221.0    125.5    47.3    294.0    10.5    2.0    1.0    1.0    0.0    122.0    -7.0    7.0    7.0    115.0    125.5    2.0    23.0    47.3    1.0    221.0    3.0    294.0    4.0    466.379    467.391    467.946    480.1    5.022    485.122    14.22  
 3.0    7.0    5.0    127.0    314.0    59.0    221.0    296.4    33.2    94.0    2.0    1.0    0.0    1.0    125.0    2.0    2.0    -2.0    314.0    296.4    4.0    59.0    33.2    1.0    127.0    2.0    221.0    3.0    485.759    486.771    494.127    499.481    5.021    504.502    14.22  
 3.0    0.2    12.0    215.0    155.0    63.0    302.0    138.9    34.4    87.0    3.0    2.0    0.0    0.0    227.0    -12.0    12.0    12.0    155.0    138.9    2.0    63.0    34.4    1.0    215.0    3.0    302.0    4.0    505.14    506.708    506.152    519.062    5.022    524.083    14.42  
 1.0    7.0    5.0    56.0    206.0    298.0    66.1    232.4    143.0    10.1    1.0    1.0    1.0    0.0    46.0    10.0    10.0    -10.0    56.0    66.1    1.0    206.0    232.4    3.0    298.0    4.0    143.0    2.0    524.72    525.733    533.088    538.441    5.023    543.464    14.219  
 3.0    0.2    11.8    235.0    143.0    37.0    332.0    158.5    62.0    97.0    3.0    1.0    0.0    0.0    233.0    2.0    2.0    -2.0    143.0    158.5    2.0    37.0    62.0    1.0    235.0    3.0    332.0    4.0    544.102    545.114    545.671    557.825    5.019    562.845    14.222  
 1.0    0.2    11.8    337.0    236.0    67.0    323.9    208.8    139.0    13.1    4.0    1.0    -1.0    1.0    323.0    14.0    14.0    14.0    337.0    323.9    4.0    236.0    208.8    3.0    67.0    1.0    139.0    2.0    563.483    564.495    565.051    577.205    5.021    582.226    14.222  
 1.0    0.2    12.0    60.0    238.0    313.0    44.7    212.6    112.0    15.3    1.0    2.0    -1.0    1.0    61.0    -1.0    1.0    -1.0    60.0    44.7    1.0    238.0    212.6    3.0    313.0    4.0    112.0    2.0    582.863    584.432    583.876    596.787    5.02    601.807    14.422  
 3.0    0.2    12.0    319.0    210.0    30.0    111.0    228.6    59.0    152.0    4.0    2.0    0.0    1.0    332.0    -13.0    13.0    13.0    210.0    228.6    3.0    30.0    59.0    1.0    319.0    4.0    111.0    2.0    602.444    604.012    603.456    616.367    5.021    621.387    14.421  
 42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919    42.919  
