 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 197.0    197.0    14.0    3.0    195.0    0.0    1.0    1.0    63.535    4.742    63.535    64.038    67.758    69.196  
 159.0    165.0    14.0    3.0    155.0    1.0    1.0    0.0    75.23    4.739    75.23    75.733    79.45    81.036  
 91.0    100.0    14.0    3.0    95.0    1.0    0.0    1.0    86.001    4.741    86.001    86.505    90.224    91.379  
 6.0    1.0    14.0    3.0    5.0    1.0    1.0    0.0    96.751    4.733    96.751    97.255    100.966    101.951  
 64.0    69.0    14.0    3.0    65.0    1.0    1.0    0.0    108.087    4.738    108.087    108.592    112.307    113.927  
 333.0    333.0    14.0    3.0    335.0    0.0    1.0    1.0    118.078    4.738    118.078    118.582    122.298    123.5  
 342.0    342.0    14.0    3.0    345.0    0.0    0.0    0.0    128.739    4.735    128.739    129.243    132.955    133.608  
 249.0    249.0    14.0    3.0    245.0    0.0    0.0    0.0    140.327    4.738    140.327    140.831    144.547    147.067  
 104.0    95.0    14.0    3.0    105.0    1.0    1.0    0.0    150.184    4.739    150.184    150.689    154.404    155.607  
 261.0    261.0    14.0    3.0    265.0    0.0    0.0    0.0    160.436    4.745    160.436    160.94    164.662    166.698  
 274.0    274.0    14.0    3.0    275.0    0.0    999.0    999.0    170.893    4.744    170.893    171.397    175.119    177.638  
 319.0    319.0    14.0    3.0    315.0    0.0    1.0    1.0    180.787    4.741    180.787    181.291    185.01    186.279  
 237.0    237.0    14.0    3.0    235.0    0.0    1.0    1.0    191.971    4.732    191.971    192.475    196.184    197.22  
 212.0    212.0    14.0    3.0    215.0    0.0    1.0    1.0    202.995    4.733    202.995    203.498    207.209    209.229  
 51.0    42.0    14.0    3.0    55.0    1.0    1.0    0.0    214.19    4.746    214.19    214.694    218.417    219.77  
 302.0    302.0    14.0    3.0    305.0    0.0    999.0    999.0    225.309    4.734    225.309    225.812    229.525    232.043  
 258.0    258.0    14.0    3.0    255.0    0.0    0.0    0.0    236.548    4.737    236.548    237.051    240.767    241.953  
 28.0    34.0    14.0    3.0    25.0    1.0    1.0    0.0    246.367    4.742    246.367    246.873    250.59    251.626  
 292.0    292.0    14.0    3.0    295.0    0.0    999.0    999.0    257.262    4.738    257.262    257.766    261.482    264.0  
 329.0    329.0    14.0    3.0    325.0    0.0    0.0    0.0    268.79    4.735    268.79    269.294    273.006    274.192  
 122.0    117.0    14.0    3.0    125.0    1.0    1.0    0.0    280.327    4.739    280.327    280.831    284.548    285.684  
 136.0    129.0    14.0    3.0    135.0    1.0    1.0    0.0    290.58    4.744    290.58    291.083    294.806    296.026  
 206.0    206.0    14.0    3.0    205.0    0.0    1.0    1.0    301.858    4.742    301.858    302.361    306.08    307.4  
 166.0    158.0    14.0    3.0    165.0    1.0    1.0    0.0    311.661    4.746    311.661    312.165    315.888    317.574  
 222.0    222.0    14.0    3.0    225.0    0.0    0.0    0.0    321.778    4.735    321.778    322.282    325.995    327.598  
 181.0    181.0    14.0    3.0    185.0    0.0    999.0    999.0    332.746    4.742    332.746    333.25    336.97    339.488  
 114.0    106.0    14.0    3.0    115.0    1.0    1.0    0.0    344.158    4.738    344.158    344.661    348.378    349.514  
 284.0    284.0    14.0    3.0    285.0    0.0    999.0    999.0    355.068    4.736    355.068    355.572    359.286    361.804  
 71.0    63.0    14.0    3.0    75.0    1.0    999.0    999.0    366.514    4.732    366.514    367.017    370.727    373.246  
 178.0    168.0    14.0    3.0    175.0    1.0    999.0    999.0    376.574    4.746    376.574    377.078    380.801    383.32  
 16.0    6.0    14.0    3.0    15.0    1.0    1.0    0.0    388.07    4.742    388.07    388.574    392.293    393.079  
 48.0    58.0    14.0    3.0    45.0    1.0    999.0    999.0    398.724    4.745    398.724    399.228    402.951    405.469  
 34.0    26.0    14.0    3.0    35.0    1.0    999.0    999.0    410.202    4.742    410.202    410.706    414.426    416.944  
 142.0    147.0    14.0    3.0    145.0    1.0    0.0    1.0    420.663    4.738    420.663    421.167    424.884    426.686  
 81.0    76.0    14.0    3.0    85.0    1.0    1.0    0.0    430.655    4.737    430.655    431.158    434.873    435.576  
 351.0    351.0    14.0    3.0    355.0    0.0    0.0    0.0    441.304    4.745    441.304    441.807    445.532    446.3  
 58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768    58.768  
