 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 191.0    191.0    14.0    3.0    195.0    0.0    1.0    1.0    47.33    4.733    47.33    47.834    51.546    52.834  
 152.0    160.0    14.0    3.0    155.0    1.0    1.0    0.0    57.272    4.733    57.272    57.776    61.487    63.29  
 98.0    89.0    14.0    3.0    95.0    1.0    1.0    0.0    68.228    4.735    68.228    68.732    72.445    73.731  
 2.0    10.0    14.0    3.0    5.0    1.0    1.0    0.0    78.176    4.744    78.176    78.68    82.402    83.554  
 63.0    55.0    14.0    3.0    65.0    1.0    1.0    0.0    89.543    4.735    89.543    90.047    93.76    95.396  
 337.0    337.0    14.0    3.0    335.0    0.0    0.0    0.0    100.591    4.745    100.591    101.095    104.818    105.873  
 349.0    349.0    14.0    3.0    345.0    0.0    999.0    999.0    112.069    4.742    112.069    112.573    116.293    118.812  
 244.0    244.0    14.0    3.0    245.0    0.0    0.0    0.0    123.46    4.743    123.46    123.963    127.685    128.654  
 103.0    98.0    14.0    3.0    105.0    1.0    999.0    999.0    134.745    4.733    134.745    135.248    138.96    141.479  
 268.0    268.0    14.0    3.0    265.0    0.0    1.0    1.0    144.597    4.738    144.597    145.1    148.817    150.436  
 278.0    278.0    14.0    3.0    275.0    0.0    0.0    0.0    154.418    4.742    154.418    154.921    158.641    159.56  
 313.0    313.0    14.0    3.0    315.0    0.0    0.0    0.0    165.772    4.745    165.772    166.275    169.999    171.151  
 234.0    234.0    14.0    3.0    235.0    0.0    1.0    1.0    176.649    4.742    176.649    177.152    180.873    182.727  
 212.0    212.0    14.0    3.0    215.0    0.0    1.0    1.0    187.654    4.746    187.654    188.157    191.881    193.134  
 52.0    46.0    14.0    3.0    55.0    1.0    0.0    1.0    198.491    4.733    198.491    198.994    202.706    203.942  
 302.0    302.0    14.0    3.0    305.0    0.0    0.0    0.0    209.148    4.733    209.148    209.651    213.363    214.499  
 254.0    254.0    14.0    3.0    255.0    0.0    0.0    0.0    219.214    4.742    219.214    219.718    223.438    224.307  
 27.0    32.0    14.0    3.0    25.0    1.0    1.0    0.0    230.11    4.737    230.11    230.614    234.328    235.531  
 298.0    298.0    14.0    3.0    295.0    0.0    1.0    1.0    241.2    4.738    241.2    241.704    245.42    246.806  
 326.0    326.0    14.0    3.0    325.0    0.0    0.0    0.0    252.602    4.745    252.602    253.105    256.828    257.981  
 123.0    129.0    14.0    3.0    125.0    1.0    0.0    1.0    263.66    4.745    263.66    264.164    267.887    268.839  
 138.0    147.0    14.0    3.0    135.0    1.0    0.0    1.0    274.236    4.743    274.236    274.739    278.461    279.647  
 209.0    209.0    14.0    3.0    205.0    0.0    1.0    1.0    285.873    4.747    285.873    286.378    290.103    291.522  
 162.0    170.0    14.0    3.0    165.0    1.0    0.0    1.0    297.184    4.745    297.184    297.687    301.411    303.497  
 227.0    227.0    14.0    3.0    225.0    0.0    0.0    0.0    307.551    4.735    307.551    308.054    311.768    312.654  
 187.0    187.0    14.0    3.0    185.0    0.0    0.0    0.0    317.489    4.738    317.489    317.993    321.709    322.994  
 116.0    122.0    14.0    3.0    115.0    1.0    1.0    0.0    327.909    4.743    327.909    328.413    332.133    333.953  
 288.0    288.0    14.0    3.0    285.0    0.0    1.0    1.0    339.305    4.738    339.305    339.808    343.524    344.928  
 72.0    63.0    14.0    3.0    75.0    1.0    1.0    0.0    349.396    4.738    349.396    349.9    353.615    354.651  
 178.0    169.0    14.0    3.0    175.0    1.0    1.0    0.0    361.007    4.735    361.007    361.512    365.224    366.326  
 17.0    23.0    14.0    3.0    15.0    1.0    1.0    0.0    372.766    4.734    372.766    373.269    376.982    379.202  
 43.0    49.0    14.0    3.0    45.0    1.0    0.0    1.0    384.124    4.734    384.124    384.627    388.341    389.509  
 39.0    46.0    14.0    3.0    35.0    1.0    1.0    0.0    393.942    4.741    393.942    394.444    398.164    399.367  
 142.0    150.0    14.0    3.0    145.0    1.0    0.0    1.0    404.894    4.746    404.894    405.398    409.122    409.924  
 82.0    75.0    14.0    3.0    85.0    1.0    1.0    0.0    415.163    4.735    415.163    415.667    419.379    420.715  
 352.0    352.0    14.0    3.0    355.0    0.0    0.0    0.0    426.321    4.734    426.321    426.825    430.537    431.74  
 44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124    44.124  
