 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    144.0    55.0    305.0    132.1    27.5    220.0    11.9    2.0    1.0    -1.0    1.0    139.0    5.0    5.0    5.0    144.0    132.1    2.0    55.0    27.5    1.0    305.0    4.0    220.0    3.0    48.522    49.601    50.157    62.32    5.028    67.347    14.29  
 3.0    7.0    5.0    52.0    128.0    206.0    296.0    142.1    233.5    116.0    1.0    1.0    0.0    0.0    47.0    5.0    5.0    5.0    128.0    142.1    2.0    206.0    233.5    3.0    52.0    1.0    296.0    4.0    67.986    68.999    76.357    81.712    5.016    86.728    14.225  
 1.0    7.0    12.0    125.0    26.0    303.0    141.6    50.9    249.0    16.6    2.0    2.0    1.0    0.0    127.0    -2.0    2.0    2.0    125.0    141.6    2.0    26.0    50.9    1.0    303.0    4.0    249.0    3.0    87.365    95.737    88.38    108.092    5.022    113.114    21.224  
 1.0    0.2    11.8    247.0    338.0    29.0    227.6    317.2    131.0    19.4    3.0    1.0    -1.0    1.0    224.0    23.0    23.0    23.0    247.0    227.6    3.0    338.0    317.2    4.0    29.0    1.0    131.0    2.0    113.752    114.766    115.322    127.476    5.018    132.495    14.223  
 3.0    0.2    12.0    29.0    333.0    155.0    218.0    314.6    129.1    171.0    1.0    2.0    0.0    1.0    21.0    8.0    8.0    8.0    333.0    314.6    4.0    155.0    129.1    2.0    29.0    1.0    218.0    3.0    133.133    134.702    134.145    147.056    5.019    152.076    14.422  
 1.0    7.0    12.0    335.0    236.0    130.0    315.7    207.2    33.0    19.3    4.0    2.0    -1.0    1.0    329.0    6.0    6.0    6.0    335.0    315.7    4.0    236.0    207.2    3.0    130.0    2.0    33.0    1.0    152.713    161.082    153.726    173.437    5.024    178.461    21.223  
 3.0    0.2    11.8    133.0    317.0    200.0    57.0    329.3    225.9    76.0    2.0    1.0    0.0    1.0    158.0    -25.0    25.0    -25.0    317.0    329.3    4.0    200.0    225.9    3.0    133.0    2.0    57.0    1.0    179.099    180.112    180.669    192.823    5.019    197.842    14.223  
 3.0    0.2    12.0    239.0    305.0    130.0    23.0    321.4    158.9    144.0    3.0    2.0    0.0    1.0    240.0    -1.0    1.0    1.0    305.0    321.4    4.0    130.0    158.9    2.0    239.0    3.0    23.0    1.0    198.479    200.055    199.498    212.41    5.03    217.439    14.428  
 1.0    0.2    12.0    336.0    245.0    139.0    319.7    222.2    58.0    16.3    4.0    2.0    -1.0    1.0    325.0    11.0    11.0    11.0    336.0    319.7    4.0    245.0    222.2    3.0    139.0    2.0    58.0    1.0    218.077    219.649    219.092    232.006    5.031    237.037    14.427  
 1.0    7.0    5.0    65.0    233.0    307.0    54.7    207.2    149.0    10.3    1.0    1.0    -1.0    0.0    62.0    3.0    3.0    3.0    65.0    54.7    1.0    233.0    207.2    3.0    307.0    4.0    149.0    2.0    237.674    238.688    246.046    251.401    5.017    256.418    14.224  
 1.0    0.2    12.0    336.0    47.0    210.0    318.6    25.8    121.0    17.4    4.0    2.0    -1.0    0.0    349.0    -13.0    13.0    -13.0    336.0    318.6    4.0    47.0    25.8    1.0    210.0    3.0    121.0    2.0    257.055    258.626    258.069    270.981    5.017    275.999    14.424  
 1.0    7.0    12.0    46.0    228.0    300.0    32.1    202.2    158.0    13.9    1.0    2.0    -1.0    0.0    42.0    4.0    4.0    4.0    46.0    32.1    1.0    228.0    202.2    3.0    300.0    4.0    158.0    2.0    276.637    285.007    277.651    297.361    5.024    302.385    21.223  
 1.0    0.2    11.8    334.0    228.0    43.0    318.2    203.9    149.0    15.8    4.0    1.0    -1.0    0.0    318.0    16.0    16.0    16.0    334.0    318.2    4.0    228.0    203.9    3.0    43.0    1.0    149.0    2.0    303.022    304.035    304.592    316.747    5.019    321.765    14.223  
 1.0    0.2    11.8    148.0    65.0    217.0    129.8    38.1    316.0    18.2    2.0    1.0    -1.0    0.0    161.0    -13.0    13.0    -13.0    148.0    129.8    2.0    65.0    38.1    1.0    217.0    3.0    316.0    4.0    322.402    323.417    323.974    336.129    5.017    341.146    14.224  
 1.0    7.0    5.0    316.0    226.0    122.0    297.0    204.1    30.0    19.0    4.0    1.0    -1.0    1.0    309.0    7.0    7.0    7.0    316.0    297.0    4.0    226.0    204.1    3.0    122.0    2.0    30.0    1.0    341.784    342.796    350.152    355.508    5.019    360.527    14.223  
 1.0    7.0    12.0    226.0    117.0    310.0    241.0    139.1    44.0    15.0    3.0    2.0    1.0    0.0    241.0    -15.0    15.0    15.0    226.0    241.0    3.0    117.0    139.1    2.0    310.0    4.0    44.0    1.0    361.164    369.534    362.177    381.89    5.022    386.912    21.224  
 3.0    0.2    12.0    207.0    310.0    134.0    31.0    294.1    113.8    176.0    3.0    2.0    0.0    0.0    202.0    5.0    5.0    5.0    310.0    294.1    4.0    134.0    113.8    2.0    207.0    3.0    31.0    1.0    387.549    389.119    388.562    401.474    5.019    406.493    14.422  
 3.0    0.2    11.8    32.0    238.0    332.0    153.0    220.5    310.8    121.0    1.0    1.0    0.0    1.0    26.0    6.0    6.0    -6.0    238.0    220.5    3.0    332.0    310.8    4.0    32.0    1.0    153.0    2.0    407.131    408.143    408.701    420.856    5.018    425.874    14.224  
