 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 59.0    59.0    14.0    3.0    55.0    0.0    1.0    1.0    44.955    4.742    44.955    45.458    49.179    50.233  
 213.0    206.0    14.0    3.0    215.0    1.0    1.0    0.0    56.101    4.737    56.101    56.604    60.32    61.723  
 158.0    158.0    14.0    3.0    155.0    0.0    0.0    0.0    66.982    4.748    66.982    67.486    71.212    72.4  
 23.0    23.0    14.0    3.0    25.0    0.0    0.0    0.0    77.792    4.745    77.792    78.296    82.019    83.205  
 83.0    83.0    14.0    3.0    85.0    0.0    1.0    1.0    89.52    4.742    89.52    90.025    93.744    94.947  
 333.0    341.0    14.0    3.0    335.0    1.0    1.0    0.0    101.165    4.739    101.165    101.669    105.386    106.989  
 61.0    61.0    14.0    3.0    65.0    0.0    1.0    1.0    112.347    4.732    112.347    112.85    116.561    117.997  
 302.0    297.0    14.0    3.0    305.0    1.0    0.0    1.0    122.762    4.742    122.762    123.266    126.985    128.404  
 312.0    306.0    14.0    3.0    315.0    1.0    1.0    0.0    134.135    4.743    134.135    134.639    138.36    140.096  
 141.0    141.0    14.0    3.0    145.0    0.0    0.0    0.0    144.261    4.741    144.261    144.765    148.484    150.17  
 199.0    205.0    14.0    3.0    195.0    1.0    1.0    0.0    155.364    4.747    155.364    155.868    159.592    160.611  
 163.0    163.0    14.0    3.0    165.0    0.0    999.0    999.0    167.024    4.745    167.024    167.528    171.25    173.768  
 42.0    42.0    14.0    3.0    45.0    0.0    0.0    0.0    178.602    4.741    178.602    179.106    182.825    184.679  
 247.0    237.0    14.0    3.0    245.0    1.0    1.0    0.0    188.986    4.731    188.986    189.49    193.199    194.619  
 93.0    93.0    14.0    3.0    95.0    0.0    0.0    0.0    199.09    4.734    199.09    199.594    203.307    204.943  
 111.0    111.0    14.0    3.0    115.0    0.0    0.0    0.0    209.708    4.742    209.708    210.212    213.931    215.25  
 133.0    133.0    14.0    3.0    135.0    0.0    0.0    0.0    220.643    4.748    220.643    221.147    224.873    225.741  
 286.0    281.0    14.0    3.0    285.0    1.0    1.0    0.0    232.154    4.746    232.154    232.658    236.381    238.251  
 173.0    173.0    14.0    3.0    175.0    0.0    999.0    999.0    243.902    4.739    243.902    244.406    248.123    250.641  
 323.0    317.0    14.0    3.0    325.0    1.0    1.0    0.0    255.191    4.742    255.191    255.695    259.414    260.417  
 1.0    1.0    14.0    3.0    5.0    0.0    0.0    0.0    265.276    4.747    265.276    265.781    269.505    271.491  
 123.0    123.0    14.0    3.0    125.0    0.0    0.0    0.0    275.326    4.738    275.326    275.829    279.545    280.666  
 186.0    178.0    14.0    3.0    185.0    1.0    1.0    0.0    285.706    4.732    285.706    286.21    289.92    292.207  
 349.0    340.0    14.0    3.0    345.0    1.0    1.0    0.0    296.132    4.747    296.132    296.635    300.36    301.78  
 76.0    76.0    14.0    3.0    75.0    0.0    0.0    0.0    307.041    4.746    307.041    307.545    311.268    311.971  
 267.0    259.0    14.0    3.0    265.0    1.0    1.0    0.0    318.391    4.738    318.391    318.894    322.61    324.28  
 273.0    279.0    14.0    3.0    275.0    1.0    1.0    0.0    329.971    4.733    329.971    330.474    334.185    335.871  
 103.0    103.0    14.0    3.0    105.0    0.0    0.0    0.0    341.655    4.739    341.655    342.159    345.877    348.063  
 291.0    298.0    14.0    3.0    295.0    1.0    0.0    1.0    352.728    4.74    352.728    353.232    356.951    358.421  
 234.0    226.0    14.0    3.0    235.0    1.0    1.0    0.0    362.603    4.74    362.603    363.106    366.825    368.078  
 208.0    201.0    14.0    3.0    205.0    1.0    1.0    0.0    373.797    4.737    373.797    374.302    378.017    380.27  
 252.0    245.0    14.0    3.0    255.0    1.0    1.0    0.0    385.118    4.742    385.118    385.622    389.342    390.461  
 16.0    16.0    14.0    3.0    15.0    0.0    0.0    0.0    396.513    4.739    396.513    397.016    400.733    401.57  
 31.0    31.0    14.0    3.0    35.0    0.0    0.0    0.0    407.954    4.739    407.954    408.458    412.175    413.278  
 228.0    220.0    14.0    3.0    225.0    1.0    0.0    1.0    419.535    4.733    419.535    420.039    423.75    424.669  
 356.0    2.0    14.0    3.0    355.0    1.0    1.0    0.0    431.262    4.732    431.262    431.765    435.475    436.477  
 41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139    41.139  
