 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 16.0    16.0    14.0    3.0    15.0    0.0    0.0    0.0    46.346    4.735    46.346    46.85    50.562    51.633  
 333.0    341.0    14.0    3.0    335.0    1.0    1.0    0.0    56.274    4.746    56.274    56.777    60.503    61.357  
 263.0    258.0    14.0    3.0    265.0    1.0    0.0    1.0    66.799    4.747    66.799    67.302    71.027    72.029  
 241.0    232.0    14.0    3.0    245.0    1.0    1.0    0.0    77.569    4.733    77.569    78.073    81.785    83.054  
 303.0    298.0    14.0    3.0    305.0    1.0    0.0    1.0    88.376    4.735    88.376    88.88    92.592    93.528  
 238.0    248.0    14.0    3.0    235.0    1.0    1.0    0.0    99.273    4.746    99.273    99.777    103.5    104.603  
 64.0    64.0    14.0    3.0    65.0    0.0    0.0    0.0    109.862    4.731    109.862    110.365    114.075    114.96  
 188.0    195.0    14.0    3.0    185.0    1.0    1.0    0.0    120.116    4.734    120.116    120.619    124.332    125.251  
 51.0    51.0    14.0    3.0    55.0    0.0    0.0    0.0    131.193    4.733    131.193    131.697    135.407    136.343  
 297.0    306.0    14.0    3.0    295.0    1.0    1.0    0.0    142.097    4.736    142.097    142.601    146.315    147.167  
 4.0    4.0    14.0    3.0    5.0    0.0    0.0    0.0    152.137    4.737    152.137    152.641    156.355    157.158  
 216.0    206.0    14.0    3.0    215.0    1.0    1.0    0.0    163.447    4.735    163.447    163.95    167.664    168.683  
 144.0    144.0    14.0    3.0    145.0    0.0    0.0    0.0    173.675    4.748    173.675    174.179    177.904    179.941  
 351.0    358.0    14.0    3.0    355.0    1.0    1.0    0.0    183.656    4.741    183.656    184.16    187.878    189.064  
 44.0    44.0    14.0    3.0    45.0    0.0    0.0    0.0    194.89    4.754    194.89    195.394    199.12    200.039  
 99.0    99.0    14.0    3.0    95.0    0.0    0.0    0.0    206.551    4.746    206.551    207.055    210.778    211.647  
 126.0    126.0    14.0    3.0    125.0    0.0    0.0    0.0    217.759    4.746    217.759    218.263    221.986    223.239  
 256.0    261.0    14.0    3.0    255.0    1.0    1.0    0.0    227.737    4.74    227.737    228.243    231.96    232.862  
 191.0    185.0    14.0    3.0    195.0    1.0    1.0    0.0    239.462    4.742    239.462    239.966    243.685    244.604  
 84.0    84.0    14.0    3.0    85.0    0.0    0.0    0.0    251.217    4.745    251.217    251.72    255.444    256.346  
 228.0    235.0    14.0    3.0    225.0    1.0    1.0    0.0    261.084    4.735    261.084    261.588    265.301    266.286  
 277.0    268.0    14.0    3.0    275.0    1.0    0.0    1.0    272.062    4.732    272.062    272.566    276.275    277.562  
 31.0    31.0    14.0    3.0    35.0    0.0    0.0    0.0    283.106    4.745    283.106    283.61    287.333    288.286  
 139.0    139.0    14.0    3.0    135.0    0.0    0.0    0.0    293.944    4.732    293.944    294.447    298.158    299.36  
 311.0    305.0    14.0    3.0    315.0    1.0    1.0    0.0    305.57    4.731    305.57    306.073    309.783    310.919  
 167.0    167.0    14.0    3.0    165.0    0.0    0.0    0.0    316.703    4.74    316.703    317.208    320.924    322.377  
 28.0    28.0    14.0    3.0    25.0    0.0    0.0    0.0    327.776    4.741    327.776    328.28    331.999    332.818  
 119.0    119.0    14.0    3.0    115.0    0.0    0.0    0.0    339.351    4.741    339.351    339.855    343.574    344.46  
 323.0    317.0    14.0    3.0    325.0    1.0    1.0    0.0    350.035    4.731    350.035    350.538    354.249    355.201  
 173.0    173.0    14.0    3.0    175.0    0.0    0.0    0.0    361.57    4.738    361.57    362.073    365.79    367.393  
 282.0    275.0    14.0    3.0    285.0    1.0    1.0    0.0    372.072    4.744    372.072    372.576    376.298    377.417  
 77.0    77.0    14.0    3.0    75.0    0.0    0.0    0.0    383.269    4.738    383.269    383.773    387.489    388.358  
 206.0    197.0    14.0    3.0    205.0    1.0    1.0    0.0    393.4    4.732    393.4    393.903    397.613    398.766  
 102.0    102.0    14.0    3.0    105.0    0.0    0.0    0.0    403.365    4.74    403.365    403.868    407.587    408.823  
 157.0    157.0    14.0    3.0    155.0    0.0    0.0    0.0    414.638    4.742    414.639    415.142    418.862    419.614  
 347.0    337.0    14.0    3.0    345.0    1.0    1.0    0.0    424.792    4.746    424.792    425.296    429.019    430.122  
 41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638    41.638  
