 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 198.0    198.0    14.0    3.0    195.0    0.0    0.0    0.0    46.586    4.746    46.586    47.09    50.813    51.517  
 94.0    104.0    14.0    3.0    95.0    1.0    999.0    999.0    57.734    4.738    57.734    58.238    61.955    64.472  
 274.0    274.0    14.0    3.0    275.0    0.0    0.0    0.0    68.967    4.731    68.967    69.47    73.179    73.731  
 329.0    329.0    14.0    3.0    325.0    0.0    999.0    999.0    79.801    4.737    79.801    80.305    84.02    86.539  
 36.0    45.0    14.0    3.0    35.0    1.0    1.0    0.0    89.681    4.732    89.681    90.184    93.895    94.798  
 129.0    139.0    14.0    3.0    125.0    1.0    1.0    0.0    99.884    4.736    99.884    100.387    104.102    104.654  
 226.0    226.0    14.0    3.0    225.0    0.0    999.0    999.0    110.773    4.738    110.773    111.277    114.993    117.511  
 289.0    289.0    14.0    3.0    285.0    0.0    0.0    0.0    121.852    4.734    121.852    122.356    126.068    126.654  
 351.0    351.0    14.0    3.0    355.0    0.0    999.0    999.0    133.439    4.739    133.439    133.943    137.659    140.178  
 179.0    187.0    14.0    3.0    175.0    1.0    1.0    0.0    143.888    4.747    143.888    144.392    148.117    148.803  
 243.0    243.0    14.0    3.0    245.0    0.0    0.0    0.0    155.618    4.742    155.618    156.123    159.842    160.578  
 72.0    62.0    14.0    3.0    75.0    1.0    1.0    0.0    166.104    4.747    166.104    166.608    170.333    171.102  
 162.0    157.0    14.0    3.0    165.0    1.0    1.0    0.0    176.275    4.733    176.275    176.779    180.491    181.193  
 106.0    114.0    14.0    3.0    105.0    1.0    1.0    0.0    186.211    4.738    186.211    186.714    190.431    191.067  
 331.0    331.0    14.0    3.0    335.0    0.0    0.0    0.0    196.401    4.738    196.401    196.905    200.622    201.324  
 42.0    47.0    14.0    3.0    45.0    1.0    0.0    1.0    207.653    4.746    207.653    208.156    211.88    212.683  
 349.0    349.0    14.0    3.0    345.0    0.0    0.0    0.0    217.722    4.734    217.722    218.227    221.937    222.856  
 142.0    149.0    14.0    3.0    145.0    1.0    999.0    999.0    227.867    4.746    227.867    228.371    232.095    234.613  
 219.0    219.0    14.0    3.0    215.0    0.0    0.0    0.0    237.823    4.748    237.823    238.327    242.052    242.573  
 57.0    63.0    14.0    3.0    55.0    1.0    1.0    0.0    248.758    4.737    248.758    249.262    252.976    253.578  
 186.0    186.0    14.0    3.0    185.0    0.0    999.0    999.0    260.377    4.742    260.377    260.88    264.601    267.119  
 68.0    76.0    14.0    3.0    65.0    1.0    1.0    0.0    272.082    4.745    272.082    272.585    276.31    276.929  
 306.0    306.0    14.0    3.0    305.0    0.0    0.0    0.0    282.351    4.734    282.351    282.855    286.567    287.203  
 206.0    206.0    14.0    3.0    205.0    0.0    0.0    0.0    292.869    4.74    292.869    293.373    297.092    297.711  
 239.0    239.0    14.0    3.0    235.0    0.0    999.0    999.0    304.053    4.731    304.053    304.557    308.266    310.784  
 313.0    313.0    14.0    3.0    315.0    0.0    999.0    999.0    314.484    4.741    314.484    314.988    318.707    321.225  
 86.0    81.0    14.0    3.0    85.0    1.0    999.0    999.0    325.786    4.747    325.786    326.29    330.016    332.533  
 114.0    109.0    14.0    3.0    115.0    1.0    1.0    0.0    337.247    4.745    337.247    337.751    341.474    343.294  
 139.0    130.0    14.0    3.0    135.0    1.0    1.0    0.0    347.666    4.734    347.666    348.17    351.881    352.55  
 29.0    36.0    14.0    3.0    25.0    1.0    1.0    0.0    358.673    4.735    358.673    359.176    362.889    363.725  
 16.0    11.0    14.0    3.0    15.0    1.0    999.0    999.0    368.461    4.736    368.461    368.965    372.68    375.197  
 256.0    256.0    14.0    3.0    255.0    0.0    0.0    0.0    378.78    4.742    378.78    379.284    383.004    383.756  
 291.0    291.0    14.0    3.0    295.0    0.0    1.0    1.0    390.234    4.746    390.234    390.738    394.462    395.131  
 9.0    17.0    14.0    3.0    5.0    1.0    1.0    0.0    401.474    4.731    401.474    401.977    405.687    406.356  
 269.0    269.0    14.0    3.0    265.0    0.0    0.0    0.0    411.398    4.747    411.398    411.902    415.627    416.23  
 151.0    156.0    14.0    3.0    155.0    1.0    0.0    1.0    422.038    4.733    422.038    422.542    426.252    426.92  
 42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69    42.69  
