 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 191.0    191.0    14.0    3.0    195.0    0.0    1.0    1.0    77.827    4.743    77.827    78.332    82.052    83.006  
 158.0    164.0    14.0    3.0    155.0    1.0    1.0    0.0    89.174    4.738    89.174    89.677    93.393    94.546  
 93.0    100.0    14.0    3.0    95.0    1.0    1.0    0.0    100.025    4.745    100.025    100.529    104.251    105.054  
 8.0    18.0    14.0    3.0    5.0    1.0    1.0    0.0    110.073    4.738    110.073    110.577    114.293    115.262  
 69.0    61.0    14.0    3.0    65.0    1.0    1.0    0.0    121.342    4.744    121.342    121.846    125.567    127.053  
 338.0    338.0    14.0    3.0    335.0    0.0    0.0    0.0    132.739    4.738    132.739    133.243    136.958    138.63  
 341.0    341.0    14.0    3.0    345.0    0.0    0.0    0.0    143.358    4.743    143.358    143.862    147.582    149.501  
 243.0    243.0    14.0    3.0    245.0    0.0    1.0    1.0    154.074    4.735    154.074    154.577    158.29    159.977  
 102.0    96.0    14.0    3.0    105.0    1.0    1.0    0.0    164.451    4.732    164.451    164.955    168.664    170.034  
 266.0    266.0    14.0    3.0    265.0    0.0    0.0    0.0    175.166    4.741    175.166    175.677    179.389    180.975  
 271.0    271.0    14.0    3.0    275.0    0.0    1.0    1.0    185.71    4.738    185.71    186.214    189.93    191.366  
 314.0    314.0    14.0    3.0    315.0    0.0    0.0    0.0    196.512    4.745    196.512    197.015    200.738    202.274  
 238.0    238.0    14.0    3.0    235.0    0.0    0.0    0.0    207.968    4.747    207.968    208.472    212.196    213.699  
 217.0    217.0    14.0    3.0    215.0    0.0    999.0    999.0    219.729    4.743    219.729    220.233    223.955    226.472  
 59.0    53.0    14.0    3.0    55.0    1.0    1.0    0.0    231.506    4.742    231.506    232.01    235.73    237.5  
 303.0    303.0    14.0    3.0    305.0    0.0    999.0    999.0    241.88    4.742    241.88    242.384    246.104    248.622  
 257.0    257.0    14.0    3.0    255.0    0.0    0.0    0.0    252.903    4.744    252.903    253.406    257.129    258.031  
 29.0    38.0    14.0    3.0    25.0    1.0    1.0    0.0    262.97    4.734    262.97    263.474    267.186    268.222  
 292.0    292.0    14.0    3.0    295.0    0.0    0.0    0.0    274.248    4.732    274.248    274.752    278.461    280.281  
 321.0    321.0    14.0    3.0    325.0    0.0    1.0    1.0    284.431    4.739    284.431    284.935    288.652    289.988  
 129.0    138.0    14.0    3.0    125.0    1.0    1.0    0.0    295.323    4.739    295.323    295.827    299.543    300.945  
 139.0    134.0    14.0    3.0    135.0    1.0    1.0    0.0    306.164    4.739    306.164    306.668    310.384    311.453  
 208.0    208.0    14.0    3.0    205.0    0.0    1.0    1.0    316.464    4.746    316.464    316.967    320.692    321.961  
 169.0    179.0    14.0    3.0    165.0    1.0    1.0    0.0    327.062    4.739    327.062    327.565    331.282    332.452  
 226.0    226.0    14.0    3.0    225.0    0.0    1.0    1.0    338.012    4.747    338.012    338.516    342.241    343.743  
 187.0    187.0    14.0    3.0    185.0    0.0    0.0    0.0    348.11    4.738    348.11    348.613    352.331    354.035  
 117.0    125.0    14.0    3.0    115.0    1.0    0.0    1.0    358.741    4.733    358.741    359.244    362.955    364.792  
 287.0    287.0    14.0    3.0    285.0    0.0    0.0    0.0    369.337    4.745    369.337    369.841    373.563    374.932  
 74.0    64.0    14.0    3.0    75.0    1.0    1.0    0.0    380.605    4.734    380.605    381.108    384.821    386.324  
 171.0    161.0    14.0    3.0    175.0    1.0    1.0    0.0    390.493    4.737    390.493    390.997    394.712    396.698  
 17.0    22.0    14.0    3.0    15.0    1.0    1.0    0.0    400.943    4.744    400.943    401.447    405.169    406.539  
 44.0    52.0    14.0    3.0    45.0    1.0    1.0    0.0    411.889    4.739    411.889    412.393    416.111    417.63  
 33.0    23.0    14.0    3.0    35.0    1.0    1.0    0.0    423.662    4.741    423.662    424.165    427.886    428.888  
 141.0    134.0    14.0    3.0    145.0    1.0    1.0    0.0    434.687    4.742    434.687    435.19    438.91    440.146  
 87.0    81.0    14.0    3.0    85.0    1.0    0.0    1.0    445.261    4.743    445.261    445.764    449.485    451.338  
 351.0    351.0    14.0    3.0    355.0    0.0    0.0    0.0    455.306    4.737    455.306    455.811    459.525    461.48  
 73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061    73.061  
