 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    142.0    241.0    321.0    126.0    214.7    64.0    16.0    2.0    1.0    -1.0    1.0    132.0    10.0    10.0    10.0    142.0    126.0    2.0    241.0    214.7    3.0    321.0    4.0    64.0    1.0    48.227    49.273    49.828    61.982    5.02    67.002    14.256  
 3.0    7.0    12.0    204.0    51.0    114.0    311.0    65.1    134.2    107.0    3.0    2.0    0.0    1.0    222.0    -18.0    18.0    18.0    51.0    65.1    1.0    114.0    134.2    2.0    204.0    3.0    311.0    4.0    67.64    76.009    68.652    88.364    5.023    93.387    21.223  
 3.0    7.0    5.0    63.0    200.0    139.0    305.0    216.7    159.5    118.0    1.0    1.0    0.0    1.0    59.0    4.0    4.0    4.0    200.0    216.7    3.0    139.0    159.5    2.0    63.0    1.0    305.0    4.0    94.024    95.037    102.393    107.75    5.019    112.768    14.221  
 3.0    7.0    12.0    296.0    223.0    156.0    53.0    204.2    126.5    117.0    4.0    2.0    0.0    1.0    289.0    7.0    7.0    -7.0    223.0    204.2    3.0    156.0    126.5    2.0    296.0    4.0    53.0    1.0    113.405    121.774    114.418    134.128    5.026    139.154    21.221  
 3.0    0.2    11.8    312.0    42.0    232.0    113.0    29.4    206.6    161.0    4.0    1.0    0.0    0.0    310.0    2.0    2.0    -2.0    42.0    29.4    1.0    232.0    206.6    3.0    312.0    4.0    113.0    2.0    139.791    140.803    141.359    153.513    5.022    158.535    14.22  
 1.0    7.0    12.0    322.0    137.0    203.0    303.4    111.7    27.0    18.6    4.0    2.0    -1.0    1.0    318.0    4.0    4.0    4.0    322.0    303.4    4.0    137.0    111.7    2.0    203.0    3.0    27.0    1.0    159.172    167.539    160.184    179.894    5.027    184.921    21.22  
 3.0    0.2    12.0    152.0    216.0    43.0    303.0    230.6    66.2    151.0    2.0    2.0    0.0    1.0    151.0    1.0    1.0    -1.0    216.0    230.6    3.0    43.0    66.2    1.0    152.0    2.0    303.0    4.0    185.558    187.126    186.57    199.48    5.021    204.501    14.42  
 3.0    0.2    11.8    131.0    242.0    339.0    43.0    230.4    311.9    88.0    2.0    1.0    0.0    0.0    133.0    -2.0    2.0    -2.0    242.0    230.4    3.0    339.0    311.9    4.0    131.0    2.0    43.0    1.0    205.14    206.151    206.707    218.861    5.021    223.882    14.221  
 3.0    0.2    11.8    313.0    39.0    243.0    153.0    22.4    215.4    160.0    4.0    1.0    0.0    0.0    316.0    -3.0    3.0    -3.0    39.0    22.4    1.0    243.0    215.4    3.0    313.0    4.0    153.0    2.0    224.519    225.531    226.087    238.242    5.02    243.263    14.221  
 1.0    0.2    11.8    137.0    227.0    302.0    118.5    200.5    69.0    18.5    2.0    1.0    -1.0    1.0    123.0    14.0    14.0    14.0    137.0    118.5    2.0    227.0    200.5    3.0    302.0    4.0    69.0    1.0    243.9    244.912    245.468    257.623    5.02    262.643    14.222  
 3.0    7.0    5.0    68.0    114.0    208.0    334.0    129.7    231.1    94.0    1.0    1.0    0.0    1.0    71.0    -3.0    3.0    -3.0    114.0    129.7    2.0    208.0    231.1    3.0    68.0    1.0    334.0    4.0    263.281    264.292    271.649    277.002    5.022    282.024    14.219  
 1.0    0.2    12.0    231.0    21.0    334.0    241.6    42.0    151.0    10.6    3.0    2.0    1.0    0.0    222.0    9.0    9.0    -9.0    231.0    241.6    3.0    21.0    42.0    1.0    334.0    4.0    151.0    2.0    282.663    284.231    283.675    296.587    5.018    301.605    14.424  
 1.0    7.0    5.0    315.0    212.0    61.0    332.6    236.2    120.0    17.6    4.0    1.0    1.0    0.0    323.0    -8.0    8.0    8.0    315.0    332.6    4.0    212.0    236.2    3.0    61.0    1.0    120.0    2.0    302.242    303.255    310.611    315.963    5.022    320.986    14.22  
 1.0    0.2    11.8    318.0    26.0    206.0    329.8    50.4    147.0    11.8    4.0    1.0    1.0    1.0    315.0    3.0    3.0    -3.0    318.0    329.8    4.0    26.0    50.4    1.0    206.0    3.0    147.0    2.0    321.623    322.635    323.191    335.345    5.021    340.367    14.22  
 3.0    0.2    11.8    309.0    49.0    248.0    134.0    34.0    220.4    175.0    4.0    1.0    0.0    1.0    302.0    7.0    7.0    7.0    49.0    34.0    1.0    248.0    220.4    3.0    309.0    4.0    134.0    2.0    341.005    342.017    342.573    354.728    5.02    359.747    14.222  
 3.0    7.0    12.0    305.0    47.0    233.0    111.0    31.6    212.1    166.0    4.0    2.0    0.0    0.0    306.0    -1.0    1.0    1.0    47.0    31.6    1.0    233.0    212.1    3.0    305.0    4.0    111.0    2.0    360.386    368.755    361.398    381.11    5.023    386.133    21.223  
 3.0    0.2    12.0    20.0    318.0    114.0    240.0    329.9    139.3    140.0    1.0    2.0    0.0    1.0    36.0    -16.0    16.0    -16.0    318.0    329.9    4.0    114.0    139.3    2.0    20.0    1.0    240.0    3.0    386.772    388.341    387.785    400.695    5.018    405.714    14.424  
 1.0    7.0    12.0    332.0    249.0    116.0    314.1    228.1    61.0    17.9    4.0    2.0    -1.0    1.0    326.0    6.0    6.0    6.0    332.0    314.1    4.0    249.0    228.1    3.0    116.0    2.0    61.0    1.0    406.362    414.73    407.374    427.085    5.031    432.116    21.221  
 3.0    0.2    11.8    301.0    52.0    233.0    110.0    35.8    203.5    169.0    4.0    1.0    0.0    0.0    316.0    -15.0    15.0    15.0    52.0    35.8    1.0    233.0    203.5    3.0    301.0    4.0    110.0    2.0    432.752    433.764    434.321    446.474    5.023    451.497    14.22  
 3.0    0.2    11.8    45.0    323.0    200.0    111.0    335.0    225.9    66.0    1.0    1.0    0.0    1.0    45.0    0.0    0.0    0.0    323.0    335.0    4.0    200.0    225.9    3.0    45.0    1.0    111.0    2.0    452.135    453.147    453.702    465.856    5.022    470.878    14.22  
 1.0    0.2    12.0    49.0    334.0    233.0    37.9    309.7    121.0    11.1    1.0    2.0    -1.0    1.0    62.0    -13.0    13.0    -13.0    49.0    37.9    1.0    334.0    309.7    4.0    233.0    3.0    121.0    2.0    471.515    473.083    472.527    485.437    5.021    490.459    14.421  
