 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 12.0    12.0    14.0    3.0    15.0    0.0    1.0    1.0    52.796    4.739    52.796    53.3    57.017    58.155  
 339.0    345.0    14.0    3.0    335.0    1.0    0.0    1.0    64.199    4.744    64.199    64.703    68.425    69.447  
 268.0    262.0    14.0    3.0    265.0    1.0    0.0    1.0    74.586    4.732    74.586    75.09    78.799    80.286  
 241.0    232.0    14.0    3.0    245.0    1.0    0.0    1.0    84.491    4.736    84.491    84.994    88.707    89.626  
 301.0    293.0    14.0    3.0    305.0    1.0    0.0    1.0    95.008    4.741    95.008    95.512    99.231    100.2  
 237.0    245.0    14.0    3.0    235.0    1.0    1.0    0.0    105.352    4.738    105.352    105.855    109.572    110.641  
 61.0    61.0    14.0    3.0    65.0    0.0    1.0    1.0    116.233    4.731    116.233    116.737    120.446    121.366  
 187.0    195.0    14.0    3.0    185.0    1.0    0.0    1.0    127.847    4.743    127.847    128.351    132.071    133.174  
 56.0    56.0    14.0    3.0    55.0    0.0    1.0    1.0    138.462    4.735    138.462    138.966    142.679    144.048  
 293.0    302.0    14.0    3.0    295.0    1.0    1.0    0.0    148.24    4.731    148.24    148.743    152.453    153.522  
 6.0    6.0    14.0    3.0    5.0    0.0    1.0    1.0    159.714    4.732    159.714    160.218    163.927    165.13  
 211.0    201.0    14.0    3.0    215.0    1.0    0.0    1.0    169.85    4.738    169.85    170.354    174.068    175.287  
 146.0    146.0    14.0    3.0    145.0    0.0    1.0    1.0    180.709    4.735    180.709    181.213    184.926    186.046  
 352.0    345.0    14.0    3.0    355.0    1.0    0.0    1.0    190.888    4.747    190.888    191.392    195.117    196.303  
 48.0    48.0    14.0    3.0    45.0    0.0    1.0    1.0    200.889    4.736    200.889    201.394    205.107    206.027  
 92.0    92.0    14.0    3.0    95.0    0.0    1.0    1.0    212.108    4.743    212.108    212.611    216.332    217.118  
 127.0    127.0    14.0    3.0    125.0    0.0    1.0    1.0    222.903    4.738    222.903    223.406    227.124    227.792  
 259.0    254.0    14.0    3.0    255.0    1.0    1.0    0.0    233.175    4.742    233.175    233.68    237.398    238.3  
 198.0    190.0    14.0    3.0    195.0    1.0    0.0    1.0    244.019    4.738    244.019    244.523    248.239    249.191  
 88.0    88.0    14.0    3.0    85.0    0.0    999.0    999.0    254.089    4.743    254.089    254.592    258.312    260.832  
 224.0    219.0    14.0    3.0    225.0    1.0    0.0    1.0    265.69    4.732    265.69    266.193    269.904    270.64  
 274.0    282.0    14.0    3.0    275.0    1.0    1.0    0.0    275.484    4.745    275.484    275.989    279.711    280.997  
 32.0    32.0    14.0    3.0    35.0    0.0    1.0    1.0    286.712    4.741    286.712    287.216    290.936    292.055  
 139.0    139.0    14.0    3.0    135.0    0.0    1.0    1.0    296.786    4.742    296.786    297.29    301.01    301.746  
 317.0    325.0    14.0    3.0    315.0    1.0    0.0    1.0    307.972    4.731    307.972    308.474    312.185    313.488  
 161.0    161.0    14.0    3.0    165.0    0.0    1.0    1.0    317.825    4.735    317.825    318.33    322.043    323.012  
 21.0    21.0    14.0    3.0    25.0    0.0    1.0    1.0    329.043    4.743    329.043    329.547    333.267    334.069  
 111.0    111.0    14.0    3.0    115.0    0.0    1.0    1.0    339.818    4.741    339.818    340.322    344.041    344.827  
 323.0    330.0    14.0    3.0    325.0    1.0    1.0    0.0    351.022    4.746    351.022    351.525    355.249    355.985  
 179.0    179.0    14.0    3.0    175.0    0.0    999.0    999.0    362.439    4.737    362.439    362.943    366.658    369.176  
 284.0    292.0    14.0    3.0    285.0    1.0    0.0    1.0    373.426    4.742    373.426    373.93    377.649    378.701  
 77.0    77.0    14.0    3.0    75.0    0.0    1.0    1.0    384.581    4.744    384.581    385.084    388.807    390.11  
 202.0    193.0    14.0    3.0    205.0    1.0    0.0    1.0    394.689    4.744    394.689    395.193    398.914    399.933  
 108.0    108.0    14.0    3.0    105.0    0.0    1.0    1.0    406.136    4.738    406.136    406.639    410.356    412.042  
 154.0    154.0    14.0    3.0    155.0    0.0    1.0    1.0    416.706    4.742    416.706    417.21    420.93    421.799  
 343.0    333.0    14.0    3.0    345.0    1.0    0.0    1.0    428.032    4.741    428.032    428.535    432.255    433.241  
 48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761    48.761  
