 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 192.0    192.0    14.0    3.0    195.0    0.0    1.0    1.0    72.727    4.739    72.727    73.231    76.948    78.135  
 99.0    93.0    14.0    3.0    95.0    1.0    0.0    1.0    82.587    4.737    82.587    83.091    86.805    88.143  
 279.0    279.0    14.0    3.0    275.0    0.0    1.0    1.0    93.232    4.733    93.232    93.737    97.446    99.016  
 328.0    328.0    14.0    3.0    325.0    0.0    1.0    1.0    103.018    4.737    103.018    103.522    107.237    108.923  
 39.0    32.0    14.0    3.0    35.0    1.0    0.0    1.0    113.098    4.731    113.098    113.601    117.31    119.247  
 128.0    123.0    14.0    3.0    125.0    1.0    1.0    0.0    122.902    4.734    122.902    123.406    127.118    128.387  
 221.0    221.0    14.0    3.0    225.0    0.0    1.0    1.0    132.789    4.736    132.789    133.293    137.008    138.561  
 282.0    282.0    14.0    3.0    285.0    0.0    1.0    1.0    143.88    4.738    143.88    144.384    148.099    149.519  
 352.0    352.0    14.0    3.0    355.0    0.0    0.0    0.0    154.811    4.732    154.811    155.315    159.024    159.877  
 174.0    180.0    14.0    3.0    175.0    1.0    0.0    1.0    164.615    4.734    164.615    165.118    168.831    170.467  
 244.0    244.0    14.0    3.0    245.0    0.0    1.0    1.0    174.862    4.746    174.862    175.366    179.089    180.975  
 78.0    88.0    14.0    3.0    75.0    1.0    1.0    0.0    186.319    4.746    186.319    186.824    190.547    191.616  
 163.0    172.0    14.0    3.0    165.0    1.0    1.0    0.0    197.648    4.742    197.648    198.153    201.872    202.924  
 103.0    112.0    14.0    3.0    105.0    1.0    1.0    0.0    209.224    4.741    209.224    209.727    213.446    214.449  
 333.0    333.0    14.0    3.0    335.0    0.0    999.0    999.0    220.068    4.738    220.068    220.573    224.288    226.806  
 46.0    56.0    14.0    3.0    45.0    1.0    1.0    0.0    230.317    4.747    230.317    230.82    234.545    235.815  
 343.0    343.0    14.0    3.0    345.0    0.0    0.0    0.0    242.037    4.736    242.037    242.541    246.254    247.574  
 142.0    135.0    14.0    3.0    145.0    1.0    1.0    0.0    252.575    4.738    252.575    253.08    256.795    258.047  
 219.0    219.0    14.0    3.0    215.0    0.0    1.0    1.0    264.217    4.739    264.217    264.721    268.437    270.173  
 54.0    63.0    14.0    3.0    55.0    1.0    1.0    0.0    275.888    4.742    275.888    276.393    280.112    281.681  
 182.0    182.0    14.0    3.0    185.0    0.0    0.0    0.0    286.553    4.735    286.553    287.057    290.769    292.99  
 63.0    54.0    14.0    3.0    65.0    1.0    1.0    0.0    297.031    4.747    297.031    297.535    301.26    302.096  
 308.0    308.0    14.0    3.0    305.0    0.0    0.0    0.0    308.232    4.737    308.232    308.736    312.452    314.088  
 201.0    201.0    14.0    3.0    205.0    0.0    1.0    1.0    319.072    4.738    319.073    319.577    323.293    324.913  
 236.0    236.0    14.0    3.0    235.0    0.0    0.0    0.0    329.263    4.739    329.263    329.767    333.483    334.953  
 313.0    313.0    14.0    3.0    315.0    0.0    0.0    0.0    340.315    4.745    340.315    340.819    344.541    345.811  
 84.0    93.0    14.0    3.0    85.0    1.0    1.0    0.0    351.253    4.748    351.253    351.757    355.483    356.535  
 114.0    105.0    14.0    3.0    115.0    1.0    1.0    0.0    362.505    4.738    362.505    363.009    366.724    367.844  
 134.0    129.0    14.0    3.0    135.0    1.0    1.0    0.0    373.786    4.749    373.786    374.29    378.016    379.669  
 23.0    29.0    14.0    3.0    25.0    1.0    0.0    1.0    385.027    4.732    385.027    385.531    389.241    390.944  
 18.0    10.0    14.0    3.0    15.0    1.0    999.0    999.0    395.493    4.74    395.493    395.997    399.715    402.233  
 259.0    259.0    14.0    3.0    255.0    0.0    0.0    0.0    406.616    4.742    406.616    407.12    410.84    412.743  
 294.0    294.0    14.0    3.0    295.0    0.0    1.0    1.0    416.892    4.74    416.892    417.396    421.114    422.167  
 7.0    1.0    14.0    3.0    5.0    1.0    0.0    1.0    427.084    4.739    427.084    427.587    431.304    432.424  
 261.0    261.0    14.0    3.0    265.0    0.0    1.0    1.0    436.916    4.747    436.916    437.42    441.145    442.514  
 154.0    146.0    14.0    3.0    155.0    1.0    1.0    0.0    447.745    4.743    447.745    448.249    451.97    452.972  
 67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741    67.741  
