 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 194.0    194.0    14.0    3.0    195.0    0.0    1.0    1.0    45.161    4.735    45.161    45.665    49.378    50.166  
 154.0    148.0    14.0    3.0    155.0    1.0    0.0    1.0    55.34    4.747    55.34    55.843    59.569    60.289  
 99.0    107.0    14.0    3.0    95.0    1.0    0.0    1.0    65.551    4.743    65.551    66.054    69.776    70.361  
 8.0    358.0    14.0    3.0    5.0    1.0    0.0    1.0    77.077    4.742    77.077    77.581    81.301    82.337  
 69.0    77.0    14.0    3.0    65.0    1.0    0.0    1.0    87.152    4.742    87.152    87.655    91.375    92.227  
 337.0    337.0    14.0    3.0    335.0    0.0    1.0    1.0    98.246    4.738    98.246    98.749    102.466    103.786  
 344.0    344.0    14.0    3.0    345.0    0.0    1.0    1.0    108.888    4.738    108.888    109.391    113.107    114.66  
 249.0    249.0    14.0    3.0    245.0    0.0    0.0    0.0    118.939    4.744    118.939    119.442    123.165    124.134  
 104.0    97.0    14.0    3.0    105.0    1.0    0.0    1.0    129.216    4.741    129.216    129.72    133.439    134.541  
 263.0    263.0    14.0    3.0    265.0    0.0    1.0    1.0    139.551    4.747    139.551    140.055    143.779    144.799  
 271.0    271.0    14.0    3.0    275.0    0.0    0.0    0.0    150.541    4.731    150.541    151.044    154.755    156.874  
 314.0    314.0    14.0    3.0    315.0    0.0    0.0    0.0    160.334    4.745    160.334    160.838    164.561    166.114  
 236.0    236.0    14.0    3.0    235.0    0.0    1.0    1.0    172.073    4.733    172.073    172.576    176.286    177.706  
 214.0    214.0    14.0    3.0    215.0    0.0    1.0    1.0    181.838    4.741    181.838    182.341    186.06    187.563  
 59.0    65.0    14.0    3.0    55.0    1.0    999.0    999.0    192.992    4.744    192.992    193.496    197.218    199.737  
 304.0    304.0    14.0    3.0    305.0    0.0    1.0    1.0    203.527    4.735    203.527    204.031    207.743    208.645  
 253.0    253.0    14.0    3.0    255.0    0.0    0.0    0.0    214.233    4.735    214.233    214.737    218.45    219.253  
 23.0    18.0    14.0    3.0    25.0    1.0    0.0    1.0    224.742    4.735    224.742    225.247    228.958    230.577  
 296.0    296.0    14.0    3.0    295.0    0.0    1.0    1.0    235.449    4.735    235.449    235.952    239.666    240.601  
 323.0    323.0    14.0    3.0    325.0    0.0    1.0    1.0    245.527    4.747    245.527    246.031    249.757    251.109  
 129.0    124.0    14.0    3.0    125.0    1.0    1.0    0.0    256.487    4.746    256.487    256.991    260.714    262.534  
 139.0    129.0    14.0    3.0    135.0    1.0    1.0    0.0    266.785    4.738    266.785    267.289    271.005    271.974  
 204.0    204.0    14.0    3.0    205.0    0.0    1.0    1.0    276.686    4.744    276.686    277.19    280.912    281.998  
 162.0    170.0    14.0    3.0    165.0    1.0    1.0    0.0    287.204    4.733    287.204    287.709    291.42    292.789  
 224.0    224.0    14.0    3.0    225.0    0.0    1.0    1.0    297.751    4.745    297.751    298.255    301.978    302.997  
 186.0    186.0    14.0    3.0    185.0    0.0    1.0    1.0    307.919    4.734    307.919    308.423    312.135    313.138  
 114.0    119.0    14.0    3.0    115.0    1.0    999.0    999.0    318.537    4.741    318.537    319.041    322.759    325.278  
 282.0    282.0    14.0    3.0    285.0    0.0    1.0    1.0    329.537    4.747    329.537    330.042    333.767    334.72  
 76.0    84.0    14.0    3.0    75.0    1.0    999.0    999.0    340.149    4.744    340.149    340.653    344.375    346.894  
 171.0    162.0    14.0    3.0    175.0    1.0    0.0    1.0    351.832    4.736    351.832    352.336    356.05    356.97  
 18.0    24.0    14.0    3.0    15.0    1.0    0.0    1.0    361.871    4.738    361.871    362.374    366.091    367.327  
 43.0    38.0    14.0    3.0    45.0    1.0    1.0    0.0    372.802    4.731    372.802    373.306    377.015    378.818  
 31.0    21.0    14.0    3.0    35.0    1.0    0.0    1.0    384.416    4.741    384.416    384.92    388.64    390.794  
 149.0    158.0    14.0    3.0    145.0    1.0    0.0    1.0    394.502    4.747    394.502    395.006    398.731    399.967  
 89.0    82.0    14.0    3.0    85.0    1.0    0.0    1.0    406.002    4.739    406.002    406.506    410.222    411.358  
 354.0    354.0    14.0    3.0    355.0    0.0    0.0    0.0    417.464    4.734    417.464    417.968    421.681    423.034  
 40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605    40.605  
