 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    221.0    58.0    297.0    203.6    29.4    133.0    17.4    3.0    1.0    -1.0    0.0    238.0    -17.0    17.0    -17.0    221.0    203.6    3.0    58.0    29.4    1.0    297.0    4.0    133.0    2.0    55.732    56.772    57.329    69.481    5.026    74.507    14.25  
 1.0    0.2    12.0    136.0    61.0    205.0    122.3    31.8    306.0    13.7    2.0    2.0    -1.0    1.0    154.0    -18.0    18.0    -18.0    136.0    122.3    2.0    61.0    31.8    1.0    205.0    3.0    306.0    4.0    75.144    76.711    76.155    89.065    5.023    94.088    14.419  
 3.0    0.2    11.8    334.0    228.0    69.0    142.0    214.9    40.7    168.0    4.0    1.0    0.0    0.0    342.0    -8.0    8.0    8.0    228.0    214.9    3.0    69.0    40.7    1.0    334.0    4.0    142.0    2.0    94.725    95.737    96.292    108.447    5.022    113.469    14.22  
 1.0    0.2    12.0    207.0    35.0    308.0    226.5    56.0    122.0    19.5    3.0    2.0    1.0    0.0    241.0    -34.0    34.0    34.0    207.0    226.5    3.0    35.0    56.0    1.0    308.0    4.0    122.0    2.0    114.106    115.675    115.118    128.028    5.021    133.049    14.421  
 3.0    0.2    12.0    124.0    61.0    231.0    295.0    48.5    204.9    171.0    2.0    2.0    0.0    1.0    102.0    22.0    22.0    22.0    61.0    48.5    1.0    231.0    204.9    3.0    124.0    2.0    295.0    4.0    133.687    135.255    134.699    147.611    5.02    152.63    14.422  
 1.0    7.0    12.0    307.0    229.0    128.0    292.3    200.0    23.0    14.7    4.0    2.0    -1.0    1.0    342.0    -35.0    35.0    -35.0    307.0    292.3    4.0    229.0    200.0    3.0    128.0    2.0    23.0    1.0    153.268    161.635    154.28    173.989    5.027    179.016    21.22  
 1.0    0.2    11.8    299.0    117.0    37.0    316.5    145.4    210.0    17.5    4.0    1.0    1.0    0.0    336.0    -37.0    37.0    -37.0    299.0    316.5    4.0    117.0    145.4    2.0    37.0    1.0    210.0    3.0    179.653    180.665    181.221    193.376    5.02    198.397    14.221  
 1.0    0.2    12.0    303.0    111.0    63.0    316.0    138.9    216.0    13.0    4.0    2.0    1.0    1.0    307.0    -4.0    4.0    4.0    303.0    316.0    4.0    111.0    138.9    2.0    63.0    1.0    216.0    3.0    199.034    200.602    200.046    212.957    5.021    217.978    14.421  
 3.0    0.2    11.8    334.0    123.0    62.0    233.0    110.0    39.1    101.0    4.0    1.0    0.0    1.0    337.0    -3.0    3.0    -3.0    123.0    110.0    2.0    62.0    39.1    1.0    334.0    4.0    233.0    3.0    218.614    219.626    220.182    232.336    5.022    237.358    14.219  
 3.0    7.0    5.0    239.0    26.0    130.0    309.0    42.8    154.4    70.0    3.0    1.0    0.0    0.0    252.0    -13.0    13.0    13.0    26.0    42.8    1.0    130.0    154.4    2.0    239.0    3.0    309.0    4.0    237.995    239.008    246.364    251.718    5.021    256.739    14.221  
