 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 192.0    192.0    14.0    3.0    195.0    0.0    0.0    0.0    45.792    4.738    45.792    46.295    50.012    50.833  
 152.0    157.0    14.0    3.0    155.0    1.0    0.0    1.0    55.638    4.733    55.638    56.142    59.852    61.038  
 97.0    90.0    14.0    3.0    95.0    1.0    1.0    0.0    66.694    4.734    66.694    67.198    70.91    71.748  
 9.0    14.0    14.0    3.0    5.0    1.0    1.0    0.0    77.517    4.737    77.517    78.021    81.735    83.421  
 69.0    63.0    14.0    3.0    65.0    1.0    1.0    0.0    88.656    4.739    88.656    89.16    92.876    94.162  
 336.0    336.0    14.0    3.0    335.0    0.0    0.0    0.0    99.287    4.732    99.287    99.791    103.501    104.503  
 342.0    342.0    14.0    3.0    345.0    0.0    0.0    0.0    109.942    4.735    109.942    110.445    114.158    115.228  
 242.0    242.0    14.0    3.0    245.0    0.0    1.0    1.0    120.74    4.744    120.74    121.245    124.966    126.102  
 106.0    99.0    14.0    3.0    105.0    1.0    1.0    0.0    131.316    4.743    131.316    131.82    135.54    136.61  
 262.0    262.0    14.0    3.0    265.0    0.0    1.0    1.0    142.861    4.74    142.861    143.365    147.082    148.518  
 272.0    272.0    14.0    3.0    275.0    0.0    0.0    0.0    154.594    4.732    154.594    155.098    158.808    159.743  
 318.0    318.0    14.0    3.0    315.0    0.0    0.0    0.0    166.118    4.733    166.118    166.621    170.332    172.002  
 234.0    234.0    14.0    3.0    235.0    0.0    0.0    0.0    177.164    4.745    177.164    177.668    181.391    182.376  
 218.0    218.0    14.0    3.0    215.0    0.0    0.0    0.0    188.492    4.742    188.492    188.997    192.715    194.001  
 51.0    61.0    14.0    3.0    55.0    1.0    0.0    1.0    199.257    4.735    199.257    199.76    203.473    204.342  
 307.0    307.0    14.0    3.0    305.0    0.0    0.0    0.0    210.243    4.74    210.243    210.747    214.465    215.3  
 252.0    252.0    14.0    3.0    255.0    0.0    0.0    0.0    221.246    4.745    221.246    221.75    225.472    226.358  
 22.0    32.0    14.0    3.0    25.0    1.0    1.0    0.0    231.633    4.732    231.633    232.137    235.846    236.849  
 292.0    292.0    14.0    3.0    295.0    0.0    0.0    0.0    241.897    4.742    241.897    242.401    246.121    246.956  
 323.0    323.0    14.0    3.0    325.0    0.0    0.0    0.0    252.022    4.741    252.022    252.525    256.245    257.197  
 128.0    136.0    14.0    3.0    125.0    1.0    1.0    0.0    262.155    4.731    262.155    262.659    266.368    267.338  
 134.0    142.0    14.0    3.0    135.0    1.0    1.0    0.0    272.811    4.734    272.811    273.313    277.027    278.263  
 201.0    201.0    14.0    3.0    205.0    0.0    0.0    0.0    284.268    4.735    284.268    284.772    288.485    289.621  
 168.0    161.0    14.0    3.0    165.0    1.0    1.0    0.0    294.276    4.734    294.276    294.78    298.492    299.444  
 226.0    226.0    14.0    3.0    225.0    0.0    1.0    1.0    304.624    4.744    304.624    305.128    308.85    309.919  
 188.0    188.0    14.0    3.0    185.0    0.0    1.0    1.0    316.29    4.737    316.29    316.794    320.508    322.344  
 111.0    102.0    14.0    3.0    115.0    1.0    1.0    0.0    328.05    4.734    328.05    328.554    332.267    333.436  
 283.0    283.0    14.0    3.0    285.0    0.0    0.0    0.0    337.838    4.737    337.838    338.342    342.058    343.026  
 76.0    67.0    14.0    3.0    75.0    1.0    1.0    0.0    348.648    4.736    348.648    349.15    352.865    353.951  
 176.0    181.0    14.0    3.0    175.0    1.0    1.0    0.0    358.726    4.732    358.726    359.229    362.939    364.225  
 16.0    25.0    14.0    3.0    15.0    1.0    0.0    1.0    369.01    4.738    369.01    369.514    373.23    375.599  
 46.0    39.0    14.0    3.0    45.0    1.0    0.0    1.0    379.06    4.745    379.06    379.564    383.287    384.156  
 37.0    44.0    14.0    3.0    35.0    1.0    1.0    0.0    389.308    4.737    389.308    389.812    393.527    394.73  
 146.0    153.0    14.0    3.0    145.0    1.0    1.0    0.0    400.579    4.741    400.579    401.083    404.803    405.804  
 84.0    77.0    14.0    3.0    85.0    1.0    1.0    0.0    410.402    4.742    410.402    410.906    414.626    415.862  
 353.0    353.0    14.0    3.0    355.0    0.0    0.0    0.0    420.367    4.735    420.367    420.871    424.583    426.787  
 42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206    42.206  
