 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    47.0    125.0    322.0    66.0    149.9    246.0    19.0    1.0    1.0    1.0    1.0    62.0    -15.0    15.0    15.0    47.0    66.0    1.0    125.0    149.9    2.0    322.0    4.0    246.0    3.0    46.558    47.603    48.159    60.313    5.019    65.332    14.255  
 1.0    0.2    11.8    28.0    293.0    201.0    46.8    320.9    152.0    18.8    1.0    1.0    1.0    0.0    45.0    -17.0    17.0    17.0    28.0    46.8    1.0    293.0    320.9    4.0    201.0    3.0    152.0    2.0    65.969    66.983    67.538    79.692    5.021    84.713    14.222  
 1.0    7.0    5.0    241.0    65.0    334.0    230.9    42.9    113.0    10.1    3.0    1.0    -1.0    0.0    234.0    7.0    7.0    7.0    241.0    230.9    3.0    65.0    42.9    1.0    334.0    4.0    113.0    2.0    85.351    86.363    93.719    99.072    5.021    104.094    14.22  
 1.0    7.0    12.0    211.0    31.0    303.0    228.1    56.7    159.0    17.1    3.0    2.0    1.0    0.0    210.0    1.0    1.0    -1.0    211.0    228.1    3.0    31.0    56.7    1.0    303.0    4.0    159.0    2.0    104.731    113.101    105.744    125.455    5.025    130.479    21.222  
 3.0    7.0    12.0    201.0    48.0    322.0    141.0    29.1    295.4    60.0    3.0    2.0    0.0    1.0    205.0    -4.0    4.0    -4.0    48.0    29.1    1.0    322.0    295.4    4.0    201.0    3.0    141.0    2.0    131.117    139.487    132.13    151.842    5.024    156.865    21.223  
 3.0    0.2    11.8    309.0    204.0    135.0    63.0    216.8    156.1    114.0    4.0    1.0    0.0    0.0    317.0    -8.0    8.0    8.0    204.0    216.8    3.0    135.0    156.1    2.0    309.0    4.0    63.0    1.0    157.503    158.515    159.071    171.224    5.022    176.246    14.22  
 3.0    0.2    11.8    140.0    49.0    331.0    225.0    33.3    308.6    85.0    2.0    1.0    0.0    0.0    135.0    5.0    5.0    -5.0    49.0    33.3    1.0    331.0    308.6    4.0    140.0    2.0    225.0    3.0    176.883    177.897    178.452    190.608    5.019    195.627    14.223  
 3.0    0.2    12.0    320.0    124.0    216.0    27.0    141.4    238.6    67.0    4.0    2.0    0.0    1.0    314.0    6.0    6.0    -6.0    124.0    141.4    2.0    216.0    238.6    3.0    320.0    4.0    27.0    1.0    196.264    197.833    197.277    210.187    5.021    215.207    14.421  
 1.0    0.2    11.8    222.0    56.0    158.0    209.8    29.9    315.0    12.2    3.0    1.0    -1.0    1.0    175.0    47.0    47.0    -47.0    222.0    209.8    3.0    56.0    29.9    1.0    158.0    2.0    315.0    4.0    215.846    216.857    217.414    229.568    5.02    234.588    14.222  
 3.0    7.0    12.0    308.0    47.0    210.0    130.0    64.9    235.4    178.0    4.0    2.0    0.0    1.0    0.0    -52.0    52.0    52.0    47.0    64.9    1.0    210.0    235.4    3.0    308.0    4.0    130.0    2.0    235.225    243.593    236.238    255.947    5.027    260.974    21.22  
 3.0    0.2    12.0    125.0    225.0    298.0    42.0    240.2    318.0    83.0    2.0    2.0    0.0    0.0    125.0    0.0    0.0    0.0    225.0    240.2    3.0    298.0    318.0    4.0    125.0    2.0    42.0    1.0    261.611    263.179    262.624    275.534    5.02    280.555    14.421  
