 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 57.0    57.0    14.0    3.0    55.0    0.0    0.0    0.0    46.462    4.737    46.462    46.965    50.68    52.218  
 218.0    211.0    14.0    3.0    215.0    1.0    1.0    0.0    56.441    4.732    56.441    56.944    60.654    61.691  
 153.0    153.0    14.0    3.0    155.0    0.0    1.0    1.0    68.035    4.745    68.035    68.539    72.262    74.415  
 28.0    28.0    14.0    3.0    25.0    0.0    0.0    0.0    78.502    4.736    78.502    79.006    82.72    83.722  
 86.0    86.0    14.0    3.0    85.0    0.0    1.0    1.0    89.241    4.738    89.241    89.744    93.46    95.113  
 338.0    333.0    14.0    3.0    335.0    1.0    0.0    1.0    99.492    4.744    99.492    99.996    103.718    104.937  
 63.0    63.0    14.0    3.0    65.0    0.0    0.0    0.0    109.64    4.737    109.64    110.143    113.859    115.245  
 307.0    316.0    14.0    3.0    305.0    1.0    1.0    0.0    119.579    4.738    119.579    120.083    123.799    124.851  
 318.0    323.0    14.0    3.0    315.0    1.0    1.0    0.0    129.959    4.732    129.959    130.463    134.173    135.326  
 141.0    141.0    14.0    3.0    145.0    0.0    1.0    1.0    139.824    4.742    139.824    140.328    144.047    145.45  
 199.0    204.0    14.0    3.0    195.0    1.0    1.0    0.0    150.107    4.731    150.107    150.611    154.321    155.624  
 169.0    169.0    14.0    3.0    165.0    0.0    1.0    1.0    160.212    4.734    160.212    160.716    164.429    165.697  
 43.0    43.0    14.0    3.0    45.0    0.0    1.0    1.0    171.7    4.737    171.7    172.205    175.92    177.406  
 243.0    250.0    14.0    3.0    245.0    1.0    1.0    0.0    182.192    4.738    182.192    182.695    186.411    187.597  
 92.0    92.0    14.0    3.0    95.0    0.0    0.0    0.0    192.352    4.734    192.352    192.856    196.568    197.788  
 119.0    119.0    14.0    3.0    115.0    0.0    1.0    1.0    203.178    4.733    203.178    203.681    207.393    209.229  
 137.0    137.0    14.0    3.0    135.0    0.0    0.0    0.0    214.314    4.738    214.314    214.817    218.534    219.92  
 283.0    291.0    14.0    3.0    285.0    1.0    999.0    999.0    224.645    4.747    224.645    225.149    228.875    231.393  
 176.0    176.0    14.0    3.0    175.0    0.0    1.0    1.0    235.933    4.735    235.933    236.436    240.15    241.852  
 323.0    313.0    14.0    3.0    325.0    1.0    1.0    0.0    245.801    4.74    245.801    246.305    250.024    250.993  
 9.0    9.0    14.0    3.0    5.0    0.0    1.0    1.0    255.914    4.736    255.914    256.418    260.131    261.333  
 124.0    124.0    14.0    3.0    125.0    0.0    0.0    0.0    267.542    4.731    267.542    268.047    271.756    273.709  
 183.0    175.0    14.0    3.0    185.0    1.0    1.0    0.0    277.508    4.74    277.508    278.012    281.73    282.782  
 344.0    354.0    14.0    3.0    345.0    1.0    1.0    0.0    287.47    4.735    287.47    287.973    291.687    292.739  
 76.0    76.0    14.0    3.0    75.0    0.0    0.0    0.0    298.939    4.741    298.939    299.443    303.162    304.798  
 267.0    274.0    14.0    3.0    265.0    1.0    1.0    0.0    309.553    4.735    309.553    310.057    313.77    315.072  
 271.0    264.0    14.0    3.0    275.0    1.0    1.0    0.0    320.58    4.733    320.58    321.083    324.794    325.846  
 108.0    108.0    14.0    3.0    105.0    0.0    0.0    0.0    330.935    4.735    330.935    331.439    335.152    337.071  
 291.0    285.0    14.0    3.0    295.0    1.0    1.0    0.0    341.673    4.738    341.673    342.176    345.893    346.778  
 234.0    225.0    14.0    3.0    235.0    1.0    1.0    0.0    352.944    4.742    352.944    353.448    357.167    358.304  
 201.0    195.0    14.0    3.0    205.0    1.0    1.0    0.0    363.209    4.735    363.209    363.713    367.425    368.578  
 252.0    245.0    14.0    3.0    255.0    1.0    1.0    0.0    373.887    4.747    373.887    374.391    378.116    379.202  
 18.0    18.0    14.0    3.0    15.0    0.0    0.0    0.0    385.388    4.738    385.388    385.891    389.608    391.311  
 34.0    34.0    14.0    3.0    35.0    0.0    0.0    0.0    395.739    4.744    395.739    396.242    399.965    401.085  
 226.0    233.0    14.0    3.0    225.0    1.0    1.0    0.0    407.256    4.736    407.256    407.76    411.474    413.042  
 357.0    348.0    14.0    3.0    355.0    1.0    1.0    0.0    418.745    4.738    418.745    419.249    422.965    424.885  
 42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506    42.506  
