 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 11.0    11.0    14.0    3.0    15.0    0.0    0.0    0.0    46.509    4.737    46.509    47.013    50.729    51.75  
 333.0    340.0    14.0    3.0    335.0    1.0    0.0    1.0    56.576    4.745    56.576    57.08    60.803    61.772  
 262.0    253.0    14.0    3.0    265.0    1.0    1.0    0.0    68.114    4.732    68.114    68.618    72.328    73.182  
 248.0    253.0    14.0    3.0    245.0    1.0    1.0    0.0    79.796    4.742    79.796    80.299    84.02    84.989  
 303.0    295.0    14.0    3.0    305.0    1.0    1.0    0.0    90.351    4.745    90.351    90.854    94.577    95.563  
 232.0    224.0    14.0    3.0    235.0    1.0    1.0    0.0    101.119    4.735    101.119    101.623    105.335    106.204  
 64.0    64.0    14.0    3.0    65.0    0.0    0.0    0.0    111.905    4.738    111.905    112.409    116.126    117.13  
 186.0    177.0    14.0    3.0    185.0    1.0    1.0    0.0    123.504    4.732    123.504    124.009    127.718    128.972  
 52.0    52.0    14.0    3.0    55.0    0.0    1.0    1.0    133.327    4.733    133.327    133.832    137.542    138.494  
 296.0    291.0    14.0    3.0    295.0    1.0    1.0    0.0    144.174    4.744    144.174    144.678    148.4    149.319  
 3.0    3.0    14.0    3.0    5.0    0.0    0.0    0.0    154.741    4.734    154.741    155.245    158.958    159.993  
 213.0    219.0    14.0    3.0    215.0    1.0    0.0    1.0    165.049    4.734    165.049    165.553    169.265    170.267  
 148.0    148.0    14.0    3.0    145.0    0.0    0.0    0.0    175.345    4.746    175.345    175.849    179.573    180.659  
 353.0    345.0    14.0    3.0    355.0    1.0    1.0    0.0    186.964    4.735    186.964    187.468    191.181    192.267  
 48.0    48.0    14.0    3.0    45.0    0.0    0.0    0.0    197.79    4.732    197.79    198.294    202.005    202.975  
 96.0    96.0    14.0    3.0    95.0    0.0    0.0    0.0    208.447    4.735    208.447    208.95    212.663    213.599  
 122.0    122.0    14.0    3.0    125.0    0.0    0.0    0.0    218.803    4.735    218.803    219.307    223.02    223.806  
 258.0    266.0    14.0    3.0    255.0    1.0    1.0    0.0    229.132    4.747    229.132    229.636    233.361    234.313  
 192.0    198.0    14.0    3.0    195.0    1.0    0.0    1.0    239.013    4.741    239.013    239.516    243.235    244.121  
 88.0    88.0    14.0    3.0    85.0    0.0    1.0    1.0    249.676    4.734    249.676    250.181    253.893    255.512  
 228.0    222.0    14.0    3.0    225.0    1.0    0.0    1.0    259.645    4.74    259.645    260.147    263.867    264.752  
 276.0    268.0    14.0    3.0    275.0    1.0    1.0    0.0    270.697    4.745    270.697    271.201    274.924    275.894  
 39.0    39.0    14.0    3.0    35.0    0.0    1.0    1.0    281.644    4.74    281.644    282.148    285.866    287.636  
 131.0    131.0    14.0    3.0    135.0    0.0    0.0    0.0    292.077    4.731    292.077    292.58    296.29    298.26  
 311.0    320.0    14.0    3.0    315.0    1.0    0.0    1.0    303.212    4.739    303.212    303.716    307.432    308.384  
 164.0    164.0    14.0    3.0    165.0    0.0    0.0    0.0    314.194    4.747    314.194    314.698    318.423    319.443  
 27.0    27.0    14.0    3.0    25.0    0.0    0.0    0.0    324.134    4.731    324.134    324.638    328.347    329.116  
 117.0    117.0    14.0    3.0    115.0    0.0    0.0    0.0    334.237    4.735    334.237    334.742    338.455    339.407  
 328.0    336.0    14.0    3.0    325.0    1.0    1.0    0.0    345.306    4.741    345.306    345.809    349.529    350.498  
 171.0    171.0    14.0    3.0    175.0    0.0    1.0    1.0    356.051    4.737    356.051    356.554    360.27    362.123  
 288.0    296.0    14.0    3.0    285.0    1.0    1.0    0.0    367.402    4.745    367.402    367.906    371.628    372.53  
 77.0    77.0    14.0    3.0    75.0    0.0    0.0    0.0    377.979    4.742    377.979    378.482    382.203    383.438  
 209.0    202.0    14.0    3.0    205.0    1.0    1.0    0.0    387.863    4.731    387.863    388.367    392.077    393.312  
 103.0    103.0    14.0    3.0    105.0    0.0    1.0    1.0    397.777    4.741    397.777    398.281    402.0    403.687  
 154.0    154.0    14.0    3.0    155.0    0.0    0.0    0.0    408.712    4.732    408.712    409.215    412.925    413.861  
 343.0    351.0    14.0    3.0    345.0    1.0    1.0    0.0    420.087    4.732    420.087    420.59    424.3    425.403  
 42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623    42.623  
