 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 197.0    197.0    14.0    3.0    195.0    0.0    1.0    1.0    47.436    4.747    47.436    47.94    51.664    52.485  
 92.0    82.0    14.0    3.0    95.0    1.0    999.0    999.0    58.225    4.731    58.225    58.729    62.439    64.956  
 273.0    273.0    14.0    3.0    275.0    0.0    1.0    1.0    68.769    4.745    68.769    69.272    72.996    73.765  
 324.0    324.0    14.0    3.0    325.0    0.0    1.0    1.0    78.947    4.741    78.947    79.451    83.17    83.922  
 38.0    29.0    14.0    3.0    35.0    1.0    1.0    0.0    89.321    4.741    89.321    89.826    93.545    94.564  
 128.0    122.0    14.0    3.0    125.0    1.0    1.0    0.0    99.236    4.733    99.236    99.74    103.452    104.771  
 226.0    226.0    14.0    3.0    225.0    0.0    1.0    1.0    110.753    4.742    110.753    111.256    114.977    115.846  
 286.0    286.0    14.0    3.0    285.0    0.0    1.0    1.0    120.638    4.731    120.638    121.14    124.85    125.669  
 354.0    354.0    14.0    3.0    355.0    0.0    1.0    1.0    131.972    4.739    131.972    132.475    136.192    137.144  
 171.0    163.0    14.0    3.0    175.0    1.0    0.0    1.0    143.382    4.736    143.382    143.886    147.6    148.338  
 249.0    249.0    14.0    3.0    245.0    0.0    1.0    1.0    154.928    4.733    154.928    155.432    159.142    159.928  
 79.0    72.0    14.0    3.0    75.0    1.0    0.0    1.0    166.002    4.732    166.002    166.506    170.217    171.519  
 166.0    174.0    14.0    3.0    165.0    1.0    0.0    1.0    176.638    4.737    176.638    177.143    180.858    182.294  
 104.0    112.0    14.0    3.0    105.0    1.0    1.0    0.0    188.318    4.732    188.318    188.821    192.533    193.318  
 331.0    331.0    14.0    3.0    335.0    0.0    1.0    1.0    198.613    4.746    198.613    199.116    202.84    203.676  
 46.0    38.0    14.0    3.0    45.0    1.0    0.0    1.0    208.822    4.744    208.822    209.326    213.048    214.284  
 343.0    343.0    14.0    3.0    345.0    0.0    1.0    1.0    219.497    4.743    219.497    220.001    223.722    224.708  
 144.0    149.0    14.0    3.0    145.0    1.0    1.0    0.0    229.863    4.735    229.863    230.369    234.08    235.282  
 211.0    211.0    14.0    3.0    215.0    0.0    1.0    1.0    239.63    4.742    239.63    240.134    243.853    244.906  
 51.0    44.0    14.0    3.0    55.0    1.0    0.0    1.0    250.935    4.744    250.935    251.439    255.161    256.316  
 189.0    189.0    14.0    3.0    185.0    0.0    1.0    1.0    261.913    4.742    261.913    262.417    266.136    267.072  
 67.0    62.0    14.0    3.0    65.0    1.0    0.0    1.0    272.207    4.737    272.207    272.711    276.427    277.563  
 301.0    301.0    14.0    3.0    305.0    0.0    1.0    1.0    283.399    4.738    283.399    283.902    287.618    288.454  
 208.0    208.0    14.0    3.0    205.0    0.0    1.0    1.0    294.429    4.733    294.429    294.932    298.643    299.562  
 233.0    233.0    14.0    3.0    235.0    0.0    1.0    1.0    304.884    4.736    304.884    305.388    309.101    309.903  
 318.0    318.0    14.0    3.0    315.0    0.0    1.0    1.0    315.409    4.733    315.409    315.913    319.625    320.477  
 89.0    79.0    14.0    3.0    85.0    1.0    1.0    0.0    326.943    4.741    326.943    327.446    331.166    332.102  
 114.0    107.0    14.0    3.0    115.0    1.0    1.0    0.0    338.378    4.731    338.378    338.882    342.592    343.494  
 137.0    145.0    14.0    3.0    135.0    1.0    0.0    1.0    349.262    4.738    349.262    349.767    353.483    354.619  
 28.0    22.0    14.0    3.0    25.0    1.0    0.0    1.0    359.703    4.739    359.703    360.206    363.924    364.926  
 13.0    3.0    14.0    3.0    15.0    1.0    0.0    1.0    369.685    4.748    369.685    370.188    373.914    374.866  
 257.0    257.0    14.0    3.0    255.0    0.0    1.0    1.0    379.895    4.745    379.895    380.398    384.122    385.024  
 297.0    297.0    14.0    3.0    295.0    0.0    1.0    1.0    390.773    4.743    390.773    391.276    394.996    395.865  
 8.0    15.0    14.0    3.0    5.0    1.0    0.0    1.0    401.038    4.734    401.038    401.541    405.253    406.139  
 262.0    262.0    14.0    3.0    265.0    0.0    0.0    0.0    412.484    4.747    412.484    412.988    416.712    417.631  
 153.0    148.0    14.0    3.0    155.0    1.0    0.0    1.0    423.182    4.74    423.182    423.686    427.403    428.238  
 42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991    42.991  
