 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    229.0    21.0    304.0    136.0    33.6    324.7    93.0    3.0    1.0    0.0    1.0    253.0    -24.0    24.0    -24.0    21.0    33.6    1.0    304.0    324.7    4.0    229.0    3.0    136.0    2.0    82.383    83.426    90.782    96.136    5.021    101.158    14.254  
 1.0    7.0    12.0    114.0    293.0    228.0    128.4    321.1    43.0    14.4    2.0    2.0    1.0    0.0    114.0    0.0    0.0    0.0    114.0    128.4    2.0    293.0    321.1    4.0    228.0    3.0    43.0    1.0    101.796    110.164    102.809    122.518    5.025    127.543    21.221  
 1.0    0.2    12.0    216.0    51.0    155.0    201.4    21.8    330.0    14.6    3.0    2.0    -1.0    1.0    197.0    19.0    19.0    19.0    216.0    201.4    3.0    51.0    21.8    1.0    155.0    2.0    330.0    4.0    128.181    129.749    129.194    142.105    5.019    147.124    14.422  
 3.0    7.0    5.0    302.0    152.0    61.0    222.0    132.6    31.7    80.0    4.0    1.0    0.0    1.0    298.0    4.0    4.0    4.0    152.0    132.6    2.0    61.0    31.7    1.0    302.0    4.0    222.0    3.0    147.762    148.775    156.131    161.484    5.021    166.505    14.221  
 3.0    0.2    12.0    143.0    320.0    29.0    212.0    330.2    52.7    69.0    2.0    2.0    0.0    0.0    137.0    6.0    6.0    -6.0    320.0    330.2    4.0    29.0    52.7    1.0    143.0    2.0    212.0    3.0    167.142    168.711    168.155    181.065    5.021    186.086    14.421  
 3.0    7.0    12.0    209.0    50.0    123.0    306.0    62.1    151.7    97.0    3.0    2.0    0.0    0.0    208.0    1.0    1.0    -1.0    50.0    62.1    1.0    123.0    151.7    2.0    209.0    3.0    306.0    4.0    186.724    195.092    187.736    207.446    5.026    212.472    21.222  
 1.0    0.2    12.0    47.0    159.0    339.0    36.2    131.9    233.0    10.8    1.0    2.0    -1.0    1.0    57.0    -10.0    10.0    -10.0    47.0    36.2    1.0    159.0    131.9    2.0    339.0    4.0    233.0    3.0    213.109    214.678    214.122    227.032    5.02    232.053    14.421  
 1.0    0.2    11.8    322.0    62.0    155.0    308.8    33.4    226.0    13.2    4.0    1.0    -1.0    0.0    344.0    -22.0    22.0    -22.0    322.0    308.8    4.0    62.0    33.4    1.0    155.0    2.0    226.0    3.0    232.69    233.701    234.258    246.413    5.02    251.433    14.222  
 3.0    0.2    11.8    300.0    225.0    41.0    150.0    242.5    69.1    150.0    4.0    1.0    0.0    0.0    270.0    30.0    30.0    30.0    225.0    242.5    3.0    41.0    69.1    1.0    300.0    4.0    150.0    2.0    252.071    253.084    253.64    265.793    5.021    270.814    14.22  
 3.0    7.0    12.0    203.0    34.0    115.0    296.0    45.8    139.4    93.0    3.0    2.0    0.0    1.0    206.0    -3.0    3.0    3.0    34.0    45.8    1.0    115.0    139.4    2.0    203.0    3.0    296.0    4.0    271.452    279.821    272.465    292.175    5.025    297.2    21.221  
 3.0    0.2    11.8    246.0    335.0    55.0    137.0    318.2    31.0    109.0    3.0    1.0    0.0    1.0    221.0    25.0    25.0    25.0    335.0    318.2    4.0    55.0    31.0    1.0    246.0    3.0    137.0    2.0    297.837    298.849    299.405    311.559    5.022    316.581    14.22  
 3.0    7.0    5.0    55.0    309.0    228.0    130.0    291.1    202.4    75.0    1.0    1.0    0.0    0.0    79.0    -24.0    24.0    24.0    309.0    291.1    4.0    228.0    202.4    3.0    55.0    1.0    130.0    2.0    317.219    318.231    325.588    330.94    5.021    335.962    14.221  
 3.0    7.0    5.0    35.0    216.0    327.0    131.0    202.5    298.6    96.0    1.0    1.0    0.0    1.0    33.0    2.0    2.0    -2.0    216.0    202.5    3.0    327.0    298.6    4.0    35.0    1.0    131.0    2.0    336.599    337.611    344.967    350.32    5.023    355.342    14.22  
 3.0    7.0    12.0    116.0    310.0    45.0    203.0    322.5    65.1    87.0    2.0    2.0    0.0    0.0    90.0    26.0    26.0    -26.0    310.0    322.5    4.0    45.0    65.1    1.0    116.0    2.0    203.0    3.0    355.979    364.347    356.991    376.702    5.026    381.728    21.221  
 3.0    7.0    12.0    205.0    298.0    22.0    155.0    313.5    47.4    50.0    3.0    2.0    0.0    1.0    215.0    -10.0    10.0    -10.0    298.0    313.5    4.0    22.0    47.4    1.0    205.0    3.0    155.0    2.0    382.366    390.736    383.378    403.09    5.023    408.114    21.223  
 3.0    7.0    5.0    205.0    28.0    119.0    311.0    47.7    146.4    106.0    3.0    1.0    0.0    0.0    219.0    -14.0    14.0    14.0    28.0    47.7    1.0    119.0    146.4    2.0    205.0    3.0    311.0    4.0    408.751    409.764    417.12    422.474    5.02    427.494    14.222  
 3.0    0.2    11.8    337.0    224.0    34.0    145.0    235.5    60.3    168.0    4.0    1.0    0.0    0.0    345.0    -8.0    8.0    8.0    224.0    235.5    3.0    34.0    60.3    1.0    337.0    4.0    145.0    2.0    428.131    429.143    429.699    441.853    5.023    446.875    14.219  
 1.0    7.0    5.0    52.0    290.0    220.0    68.8    310.7    111.0    16.8    1.0    1.0    1.0    0.0    43.0    9.0    9.0    -9.0    52.0    68.8    1.0    290.0    310.7    4.0    220.0    3.0    111.0    2.0    447.513    448.524    455.881    461.235    5.02    466.256    14.221  
 1.0    7.0    5.0    241.0    61.0    338.0    229.0    36.0    120.0    12.0    3.0    1.0    -1.0    1.0    249.0    -8.0    8.0    -8.0    241.0    229.0    3.0    61.0    36.0    1.0    338.0    4.0    120.0    2.0    466.893    467.905    475.261    480.615    5.021    485.637    14.221  
 1.0    7.0    12.0    296.0    204.0    144.0    308.4    230.9    51.0    12.4    4.0    2.0    1.0    1.0    298.0    -2.0    2.0    2.0    296.0    308.4    4.0    204.0    230.9    3.0    144.0    2.0    51.0    1.0    486.275    494.643    487.287    506.998    5.024    512.022    21.222  
