 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    229.0    21.0    304.0    136.0    33.6    324.7    93.0    3.0    1.0    0.0    1.0    243.0    -14.0    14.0    -14.0    21.0    33.6    1.0    304.0    324.7    4.0    229.0    3.0    136.0    2.0    42.722    43.764    51.126    56.48    5.018    61.497    14.258  
 1.0    7.0    12.0    114.0    293.0    228.0    128.4    321.1    43.0    14.4    2.0    2.0    1.0    0.0    117.0    -3.0    3.0    3.0    114.0    128.4    2.0    293.0    321.1    4.0    228.0    3.0    43.0    1.0    62.135    70.504    63.148    82.858    5.025    87.883    21.222  
 1.0    0.2    12.0    216.0    51.0    155.0    201.4    21.8    330.0    14.6    3.0    2.0    -1.0    1.0    206.0    10.0    10.0    10.0    216.0    201.4    3.0    51.0    21.8    1.0    155.0    2.0    330.0    4.0    88.521    90.088    89.533    102.443    5.021    107.464    14.421  
 3.0    7.0    5.0    302.0    152.0    61.0    222.0    132.6    31.7    80.0    4.0    1.0    0.0    1.0    300.0    2.0    2.0    2.0    152.0    132.6    2.0    61.0    31.7    1.0    302.0    4.0    222.0    3.0    108.101    109.115    116.471    121.827    5.017    126.844    14.224  
 3.0    0.2    12.0    143.0    320.0    29.0    212.0    330.2    52.7    69.0    2.0    2.0    0.0    0.0    141.0    2.0    2.0    -2.0    320.0    330.2    4.0    29.0    52.7    1.0    143.0    2.0    212.0    3.0    127.481    129.05    128.494    141.405    5.021    146.425    14.421  
 3.0    7.0    12.0    209.0    50.0    123.0    306.0    62.1    151.7    97.0    3.0    2.0    0.0    0.0    195.0    14.0    14.0    -14.0    50.0    62.1    1.0    123.0    151.7    2.0    209.0    3.0    306.0    4.0    147.063    155.432    148.075    167.786    5.025    172.811    21.221  
 1.0    0.2    12.0    47.0    159.0    339.0    36.2    131.9    233.0    10.8    1.0    2.0    -1.0    1.0    32.0    15.0    15.0    15.0    47.0    36.2    1.0    159.0    131.9    2.0    339.0    4.0    233.0    3.0    173.449    175.017    174.46    187.372    5.02    192.392    14.422  
 1.0    0.2    11.8    322.0    62.0    155.0    308.8    33.4    226.0    13.2    4.0    1.0    -1.0    0.0    333.0    -11.0    11.0    -11.0    322.0    308.8    4.0    62.0    33.4    1.0    155.0    2.0    226.0    3.0    193.03    194.041    194.597    206.751    5.022    211.773    14.22  
 3.0    0.2    11.8    300.0    225.0    41.0    150.0    242.5    69.1    150.0    4.0    1.0    0.0    0.0    304.0    -4.0    4.0    -4.0    225.0    242.5    3.0    41.0    69.1    1.0    300.0    4.0    150.0    2.0    212.409    213.421    213.976    226.13    5.023    231.153    14.219  
 3.0    7.0    12.0    203.0    34.0    115.0    296.0    45.8    139.4    93.0    3.0    2.0    0.0    1.0    205.0    -2.0    2.0    2.0    34.0    45.8    1.0    115.0    139.4    2.0    203.0    3.0    296.0    4.0    231.791    240.159    232.804    252.513    5.026    257.539    21.221  
 3.0    0.2    11.8    246.0    335.0    55.0    137.0    318.2    31.0    109.0    3.0    1.0    0.0    1.0    245.0    1.0    1.0    1.0    335.0    318.2    4.0    55.0    31.0    1.0    246.0    3.0    137.0    2.0    258.177    259.188    259.744    271.898    5.021    276.92    14.22  
 3.0    7.0    5.0    55.0    309.0    228.0    130.0    291.1    202.4    75.0    1.0    1.0    0.0    0.0    48.0    7.0    7.0    -7.0    309.0    291.1    4.0    228.0    202.4    3.0    55.0    1.0    130.0    2.0    277.557    278.569    285.926    291.28    5.02    296.3    14.222  
 3.0    7.0    5.0    35.0    216.0    327.0    131.0    202.5    298.6    96.0    1.0    1.0    0.0    1.0    26.0    9.0    9.0    -9.0    216.0    202.5    3.0    327.0    298.6    4.0    35.0    1.0    131.0    2.0    296.938    297.95    305.305    310.659    5.022    315.681    14.22  
 3.0    7.0    12.0    116.0    310.0    45.0    203.0    322.5    65.1    87.0    2.0    2.0    0.0    0.0    90.0    26.0    26.0    -26.0    310.0    322.5    4.0    45.0    65.1    1.0    116.0    2.0    203.0    3.0    316.318    324.684    317.329    337.039    5.028    342.067    21.219  
 3.0    7.0    12.0    205.0    298.0    22.0    155.0    313.5    47.4    50.0    3.0    2.0    0.0    1.0    202.0    3.0    3.0    3.0    298.0    313.5    4.0    22.0    47.4    1.0    205.0    3.0    155.0    2.0    342.705    351.073    343.716    363.427    5.026    368.453    21.221  
 3.0    7.0    5.0    205.0    28.0    119.0    311.0    47.7    146.4    106.0    3.0    1.0    0.0    0.0    199.0    6.0    6.0    -6.0    28.0    47.7    1.0    119.0    146.4    2.0    205.0    3.0    311.0    4.0    369.09    370.102    377.458    382.812    5.022    387.833    14.22  
 3.0    0.2    11.8    337.0    224.0    34.0    145.0    235.5    60.3    168.0    4.0    1.0    0.0    0.0    335.0    2.0    2.0    -2.0    224.0    235.5    3.0    34.0    60.3    1.0    337.0    4.0    145.0    2.0    388.471    389.484    390.04    402.194    5.02    407.214    14.222  
 1.0    7.0    5.0    52.0    290.0    220.0    68.8    310.7    111.0    16.8    1.0    1.0    1.0    0.0    51.0    1.0    1.0    -1.0    52.0    68.8    1.0    290.0    310.7    4.0    220.0    3.0    111.0    2.0    407.852    408.864    416.22    421.575    5.02    426.595    14.222  
 1.0    7.0    5.0    241.0    61.0    338.0    229.0    36.0    120.0    12.0    3.0    1.0    -1.0    1.0    242.0    -1.0    1.0    -1.0    241.0    229.0    3.0    61.0    36.0    1.0    338.0    4.0    120.0    2.0    427.232    428.244    435.601    440.955    5.021    445.975    14.221  
 1.0    7.0    12.0    296.0    204.0    144.0    308.4    230.9    51.0    12.4    4.0    2.0    1.0    1.0    288.0    8.0    8.0    -8.0    296.0    308.4    4.0    204.0    230.9    3.0    144.0    2.0    51.0    1.0    446.613    454.982    447.626    467.337    5.024    472.361    21.223  
 3.0    0.2    12.0    55.0    223.0    301.0    125.0    242.3    327.3    70.0    1.0    2.0    0.0    1.0    49.0    6.0    6.0    -6.0    223.0    242.3    3.0    301.0    327.3    4.0    55.0    1.0    125.0    2.0    472.999    474.567    474.011    486.922    5.02    491.942    14.422  
 3.0    0.2    12.0    151.0    243.0    316.0    69.0    225.7    292.8    82.0    2.0    2.0    0.0    0.0    163.0    -12.0    12.0    -12.0    243.0    225.7    3.0    316.0    292.8    4.0    151.0    2.0    69.0    1.0    492.579    494.146    493.591    506.5    5.023    511.523    14.419  
 1.0    7.0    5.0    239.0    57.0    328.0    228.0    33.6    116.0    11.0    3.0    1.0    -1.0    1.0    236.0    3.0    3.0    3.0    239.0    228.0    3.0    57.0    33.6    1.0    328.0    4.0    116.0    2.0    512.161    513.174    520.53    525.883    5.02    530.904    14.221  
 1.0    7.0    12.0    301.0    118.0    244.0    315.3    140.1    42.0    14.3    4.0    2.0    1.0    1.0    294.0    7.0    7.0    -7.0    301.0    315.3    4.0    118.0    140.1    2.0    244.0    3.0    42.0    1.0    531.54    539.909    532.552    552.263    5.026    557.289    21.221  
 3.0    0.2    12.0    243.0    137.0    308.0    57.0    153.9    335.4    174.0    3.0    2.0    0.0    0.0    247.0    -4.0    4.0    4.0    137.0    153.9    2.0    308.0    335.4    4.0    243.0    3.0    57.0    1.0    557.927    559.495    558.939    571.849    5.021    576.87    14.421  
 1.0    7.0    12.0    158.0    58.0    338.0    143.0    38.0    201.0    15.0    2.0    2.0    -1.0    0.0    162.0    -4.0    4.0    -4.0    158.0    143.0    2.0    58.0    38.0    1.0    338.0    4.0    201.0    3.0    577.508    585.877    578.521    598.231    5.025    603.256    21.222  
 1.0    7.0    12.0    218.0    34.0    136.0    231.5    54.8    337.0    13.5    3.0    2.0    1.0    1.0    212.0    6.0    6.0    -6.0    218.0    231.5    3.0    34.0    54.8    1.0    136.0    2.0    337.0    4.0    603.893    612.261    604.905    624.614    5.028    629.642    21.219  
 42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102    42.102  
